Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
4985;0;2,85;0;0;0;0,88;0;0;0;
4985,25;0;3,25;0;0;0;0,89;0;0;0;
4985,5;0;1,1;0;0;0;0,81;0;0;0;
4985,75;0;0,11;0;0;0;0,66;0;0;0;
4986;0;0,23;0;0;0;0,6;0;0;0;
4986,25;0;0,3;0;0;0;0,58;0;0;0;
4986,5;0;0,21;0;0;0;0,57;0;0;0;
4986,75;0;0,2;0;0;0;0,74;0;0;0;
4987;0;0,43;0;0;0;0,03;0;0;0;
4987,25;0;0,86;0;0;0;-0,32;0;0;0;
4987,5;0;1,06;0;0;0;-0,28;0;0;0;
4987,75;0;1,13;0;0;0;-0,26;0;0;0;
4988;0;1,15;0;0;0;-0,27;0;0;0;
4988,25;0;1,04;0;0;0;-0,27;0;0;0;
4988,5;0;1;0;0;0;-0,12;0;0;0;
4988,75;0;1,07;0;0;0;0,2;0;0;0;
4989;0;1,08;0;0;0;0,32;0;0;0;
4989,25;0;1,08;0;0;0;0,34;0;0;0;
4989,5;0;1,02;0;0;0;0,41;0;0;0;
4989,75;0;1,02;0;0;0;0,43;0;0;0;
4990;0;0,8;0;0;0;0,43;0;0;0;
4990,25;0,7;0,27;-0,3;0,01;1,26;0,4;-0,53;-0,33;0,71;
4990,5;1,59;0,1;-0,01;0,02;1,26;0,44;-0,69;-0,46;0,75;
4990,75;1,96;0,1;0,31;0,01;1,26;0,48;-0,79;-0,56;0,77;
4991;1,96;-0,07;0,42;0,01;1,26;0,44;-0,98;-0,65;0,77;
4991,25;2,15;-0,26;0,42;0,01;1,26;0,49;-1,13;-0,7;0,75;
4991,5;2,13;-0,28;0,43;0,01;1,26;0,41;-1,33;-0,73;0,72;
4991,75;2,34;-0,13;0,42;0,01;1,26;0,17;-1,5;-0,72;0,67;
4992;2,34;-0,25;0,43;0,01;1,26;0;-1,65;-0,68;0,61;
4992,25;2,37;-0,37;0,33;0,01;1,26;-0,11;-1,78;-0,6;0,53;
4992,5;2,35;-0,31;0,14;0,01;1,26;-0,35;-1,81;-0,49;0,46;
4992,75;2,35;-0,45;0,04;0,01;1,26;-0,69;-1,84;-0,36;0,36;
4993;2,36;-0,43;0,03;0,01;1,26;-1,01;-1,72;-0,21;0,28;
4993,25;2,35;-0,23;0,09;0,5;1,26;-1,19;-1,64;-0,06;0,18;
4993,5;2,16;0,09;-0,11;0,89;1,26;-1,31;-1,4;0,09;0,12;
4993,75;1,95;0,43;-0,4;0,98;1,25;-1,27;-1,24;0,23;0,03;
4994;1,59;0,98;-0,65;1,08;1,26;-1,05;-0,95;0,34;0;
4994,25;1,4;1,81;-0,69;1,23;1,25;-0,85;-0,77;0,41;-0,06;
4994,5;1,32;2,76;-0,69;1,18;1,26;-0,63;-0,51;0,45;-0,06;
4994,75;0,99;3,44;-0,7;1,13;1,25;-0,42;-0,35;0,44;-0,09;
4995;-0,58;3,66;-0,7;1,13;1,26;-0,18;-0,14;0,38;-0,06;
4995,25;-0,39;3,44;-0,45;1,13;1,26;0,06;-0,02;0,29;-0,07;
4995,5;-0,42;2,85;-0,25;1,13;1,26;0,34;0,12;0,15;-0,02;
4995,75;-0,22;2,08;-0,06;1,13;1,26;0,67;0,22;0;-0,03;
4996;-0,22;1,46;0,19;1,13;1,25;1,02;0,3;-0,19;0,02;
4996,25;-0,21;1,03;0,57;1,13;0,88;1,29;0,39;-0,37;0,01;
4996,5;-0,21;0,62;0,86;1,13;0,71;1,39;0,43;-0,55;0,04;
4996,75;-0,24;0,23;1,25;1,13;0,3;1,31;0,51;-0,7;0,02;
4997;-0,23;-0,03;1,35;1,15;-0,22;1,13;0,51;-0,83;0,03;
4997,25;-0,22;-0,19;1,4;1,28;-0,67;0,9;0,57;-0,91;0,01;
4997,5;-0,21;-0,3;1,5;1,33;-1,16;0,68;0,56;-0,94;0;
4997,75;-0,22;-0,44;1,54;1,37;-1,66;0,52;0,58;-0,92;-0,02;
4998;-0,02;-0,49;1,55;1,52;-2,1;0,33;0,57;-0,83;-0,03;
4998,25;-0,04;-0,49;1,45;1,67;-2,09;0,14;0,58;-0,7;-0,04;
4998,5;-0,22;-0,54;1,25;1,66;-2,1;0;0,59;-0,48;-0,06;
4998,75;-0,23;-0,6;0,96;1,67;-2,15;-0,13;0,57;-0,25;-0,04;
4999;-0,21;-0,59;0,6;1,62;-2,14;-0,27;0,61;0,04;-0,06;
4999,25;-0,22;-0,51;0,35;1,57;-2,15;-0,44;0,58;0,33;-0,03;
4999,5;-0,4;-0,38;-0,01;1,57;-2,15;-0,54;0,64;0,66;-0,05;
4999,75;-0,41;-0,2;-0,35;1,57;-2,15;-0,62;0,58;0,95;-0,01;
5000;-0,57;-0,03;-0,69;1,57;-2,14;-0,72;0,65;1,24;-0,02;
5000,25;0,61;0,2;-1,05;1,57;-2,15;-0,81;0,58;1,47;0,01;
5000,5;0,8;0,51;-1,29;1,57;-2,14;-0,81;0,63;1,67;-0,01;
5000,75;0,79;0,87;-1,39;1,42;-2,15;-0,78;0,54;1,78;0;
5001;1;1,14;-1,48;1,42;-2,15;-0,71;0,56;1,84;-0,05;
5001,25;1,39;1,38;-1,28;1,42;-2,15;-0,59;0,48;1,82;-0,07;
5001,5;1,36;1,61;-1,08;1,42;-2,14;-0,46;0,46;1,73;-0,14;
5001,75;1,57;1,81;-0,74;1,43;-2,15;-0,31;0,39;1,57;-0,21;
5002;1,77;1,85;-0,25;1,52;-2,15;-0,13;0,34;1,35;-0,32;
5002,25;1,78;1,83;0,37;2,01;-2,15;0,07;0,3;1,08;-0,43;
5002,5;1,78;1,75;1,06;2,65;-2,14;0,23;0,22;0,77;-0,56;
5002,75;1,76;1,56;1,55;2,96;-2,15;0,36;0,22;0,44;-0,7;
5003;1,76;1,36;1,99;3,18;-2,14;0,49;0,12;0,1;-0,84;
5003,25;1,72;1,14;2,28;3,42;-2,14;0,61;0,16;-0,22;-0,99;
5003,5;1,56;0,91;2,53;3,42;-2,14;0,65;0,05;-0,54;-1,11;
5003,75;1,56;0,66;2,87;3,47;-2,15;0,69;0,12;-0,8;-1,23;
5004;1,58;0,45;3,16;3,57;-2,14;0,69;0,02;-1,02;-1,33;
5004,25;1,57;0,3;3,3;3,54;-2,15;0,65;0,1;-1,19;-1,4;
5004,5;1,56;0,14;3,4;3,52;-2,15;0,59;0,03;-1,3;-1,44;
5004,75;1,57;0;3,4;3,52;-2,15;0,52;0,11;-1,36;-1,44;
5005;1,57;-0,09;3,55;3,52;-2,15;0,44;0,07;-1,34;-1,41;
5005,25;1,57;-0,23;3,92;3,52;-2,15;0,34;0,14;-1,3;-1,35;
5005,5;1,57;-0,33;4,18;3,51;-2,15;0,27;0,13;-1,18;-1,26;
5005,75;1,56;-0,4;4,28;3,52;-2,15;0,26;0,18;-1,07;-1,12;
5006;1,56;-0,4;4,04;3,42;-2,15;0,26;0,2;-0,89;-0,98;
5006,25;1,56;-0,41;3,74;3,13;-2,15;0,23;0,22;-0,75;-0,8;
5006,5;1,56;-0,4;3,3;2,74;-2,14;0,29;0,26;-0,57;-0,63;
5006,75;1,57;-0,35;2,96;2,3;-2,15;0,38;0,25;-0,43;-0,42;
5007;1,57;-0,36;2,63;2,01;-2,15;0,46;0,3;-0,28;-0,23;
5007,25;1,75;-0,47;2,43;1,71;-2,15;0,49;0,27;-0,17;-0,02;
5007,5;1,55;-0,62;2,33;1,32;-2,15;0,53;0,31;-0,08;0,16;
5007,75;1,75;-0,71;2,33;1,04;-2,15;0,56;0,26;-0,01;0,35;
5008;1,76;-0,96;2,28;0,89;-2,15;0,58;0,29;0,01;0,53;
5008,25;1,77;-1,36;2,23;0,83;-2,15;0,59;0,23;0,04;0,69;
5008,5;1,77;-1,7;2,23;0,69;-2,14;0,6;0,23;0,02;0,85;
5008,75;1,77;-1,88;2,13;0,64;-2,15;0,59;0,17;0,04;1;
5009;1,96;-1,99;2,13;0,64;-2,13;0,6;0,12;0;1,14;
5009,25;1,95;-2,09;2,08;0,64;-2,09;0,67;0,07;0,04;1,27;
5009,5;2,17;-2,14;2,08;0,64;-2,08;0,72;-0,02;0,02;1,42;
5009,75;2,17;-2,14;2,09;0,64;-2,05;0,69;-0,08;0,08;1,53;
5010;2,14;-2,17;2,28;0,64;-2;0,62;-0,21;0,11;1,68;
5010,25;2,16;-2,24;2,28;0,64;-2;0,54;-0,26;0,22;1,78;
5010,5;2,34;-2,43;2,43;0,64;-1,95;0,43;-0,41;0,3;1,93;
5010,75;2,32;-2,73;2,52;0,64;-1,86;0,28;-0,47;0,45;2,02;
5011;2,74;-3,13;2,38;0,64;-1,85;0,22;-0,62;0,57;2,14;
5011,25;2,92;-3,42;1,89;0,64;-1,31;0,2;-0,68;0,75;2,21;
5011,5;3,14;-3,56;1,54;0,64;-0,93;0,17;-0,81;0,89;2,3;
5011,75;3,31;-3,51;1,25;0,64;-0,7;0,16;-0,87;1,04;2,32;
5012;3,5;-3,28;0,93;0,64;-0,52;0,11;-0,95;1,17;2,34;
5012,25;3,51;-2,93;0,9;0,79;-0,33;-0,03;-1;1,26;2,29;
5012,5;3,43;-2,79;0,86;0,93;-0,17;-0,24;-1,01;1,33;2,23;
5012,75;3,33;-2,74;0,87;1,2;0,03;-0,4;-1,05;1,34;2,1;
5013;3,33;-2,68;1,06;1,52;0,91;-0,51;-0,98;1,32;1,93;
5013,25;3,32;-2,72;1,31;1,99;0,96;-0,57;-0,99;1,23;1,71;
5013,5;3,12;-2,75;1,55;2,45;1,16;-0,54;-0,86;1,1;1,45;
5013,75;3,13;-2,64;2,18;2,91;1,16;-0,44;-0,84;0,91;1,15;
5014;2,93;-2,42;2,87;3,58;1,2;-0,39;-0,66;0,69;0,81;
5014,25;2,78;-2,22;3,4;4,4;1,21;-0,4;-0,61;0,42;0,46;
5014,5;2,41;-2,03;3,93;5,44;1,21;-0,41;-0,4;0,14;0,07;
5014,75;2,14;-1,8;4,39;6,26;1,21;-0,44;-0,33;-0,17;-0,3;
5015;1,75;-1,64;4,76;6,88;1,21;-0,5;-0,12;-0,48;-0,69;
5015,25;1,57;-1,61;4,96;7,43;1,21;-0,5;-0,04;-0,78;-1,03;
5015,5;1,39;-1,62;5,15;7,89;1,21;-0,45;0,14;-1,07;-1,37;
5015,75;1,19;-1,54;5,24;8,09;1,2;-0,38;0,22;-1,32;-1,66;
5016;1,28;-1,45;5,34;8,28;1,21;-0,3;0,34;-1,54;-1,92;
5016,25;1,18;-1,41;5,39;8,34;1,2;-0,23;0,41;-1,7;-2,12;
5016,5;1,36;-1,27;5,54;8,29;1,21;-0,18;0,45;-1,83;-2,27;
5016,75;1,17;-1,13;5,82;8,29;1,26;-0,18;0,51;-1,88;-2,36;
5017;1,19;-1,07;6,07;8,28;1,25;-0,18;0,48;-1,9;-2,4;
5017,25;0,98;-1,09;6,21;8,28;1,26;-0,11;0,52;-1,85;-2,39;
5017,5;0,98;-1,13;6,05;8,29;1,26;-0,04;0,43;-1,76;-2,32;
5017,75;0,99;-1,13;5,82;8,29;1,26;0;0,45;-1,62;-2,23;
5018;0,99;-1,11;5,54;8,28;1,26;0,04;0,32;-1,45;-2,08;
5018,25;0,99;-1,07;5,24;8,03;1,26;0,07;0,33;-1,27;-1,93;
5018,5;1,19;-1,07;4,91;7,68;1,25;0,09;0,2;-1,04;-1,74;
5018,75;1,19;-1,23;4,63;7,43;1,26;0,07;0,21;-0,84;-1,56;
5019;1,38;-1,34;4,38;7,18;1,26;0,06;0,09;-0,6;-1,36;
5019,25;1,36;-1,4;4,18;6,93;1,31;0,04;0,1;-0,42;-1,19;
5019,5;1,59;-1,38;3,89;6,73;1,31;-0,01;0,02;-0,2;-1;
5019,75;1,57;-1,33;3,6;6,48;1,31;-0,03;0,04;-0,05;-0,84;
5020;1,76;-1,34;3,15;6,18;1,31;-0,01;0,01;0,13;-0,7;
5020,25;1,77;-1,3;2,87;5,93;1,35;0,01;0,03;0,22;-0,57;
5020,5;1,75;-1,3;2,72;5,77;1,36;0,06;0,05;0,35;-0,46;
5020,75;1,98;-1,24;2,72;5,48;1,36;0,1;0,07;0,4;-0,37;
5021;1,95;-1,08;2,58;5,02;1,4;0,14;0,14;0,47;-0,3;
5021,25;2,16;-0,99;2,37;4,84;1,41;0,16;0,15;0,47;-0,22;
5021,5;2,16;-1,05;2,38;4,74;1,41;0,15;0,23;0,5;-0,18;
5021,75;1,95;-1,27;2,38;4,69;1,5;0,15;0,24;0,48;-0,12;
5022;1,98;-1,53;2,41;4,69;1,5;0,11;0,32;0,48;-0,09;
5022,25;1,96;-1,71;2,53;4,69;1,51;0,08;0,31;0,46;-0,03;
5022,5;1,96;-1,79;2,52;4,69;1,5;0,14;0,38;0,44;0;
5022,75;1,95;-1,82;2,52;4,69;1,5;0,2;0,36;0,43;0,07;
5023;1,95;-1,8;2,52;4,69;1,51;0,23;0,41;0,41;0,11;
5023,25;1,96;-1,75;2,57;4,64;1,5;0,17;0,37;0,42;0,18;
5023,5;1,96;-1,63;2,57;4,64;1,51;0,09;0,38;0,41;0,24;
5023,75;1,96;-1,48;2,62;4,64;1,5;0,02;0,34;0,44;0,32;
5024;1,95;-1,5;2,62;4,64;1,5;-0,04;0,32;0,44;0,39;
5024,25;1,97;-1,6;2,62;4,64;1,5;-0,06;0,29;0,48;0,47;
5024,5;1,97;-1,72;2,67;4,64;1,5;-0,09;0,24;0,48;0,54;
5024,75;1,96;-1,79;2,72;4,64;1,4;-0,11;0,21;0,53;0,61;
5025;1,95;-1,81;2,77;4,64;1,31;-0,08;0,15;0,53;0,67;
5025,25;1,96;-1,76;2,87;4,64;1,3;-0,01;0,13;0,56;0,72;
5025,5;2,13;-1,68;2,96;4,64;1,3;0,02;0,05;0,56;0,77;
5025,75;2,33;-1,63;3,01;4,65;1,18;0,01;0,05;0,56;0,79;
5026;2,35;-1,54;3,11;4,64;1,16;-0,02;-0,03;0,54;0,81;
5026,25;2,33;-1,43;3,16;4,64;1,12;-0,05;-0,03;0,52;0,8;
5026,5;2,56;-1,39;3,18;4,64;1,06;-0,11;-0,1;0,48;0,79;
5026,75;2,73;-1,44;3,31;4,64;1,06;-0,15;-0,09;0,43;0,75;
5027;2,73;-1,55;3,45;4,64;1,01;-0,16;-0,15;0,36;0,7;
5027,25;2,71;-1,63;3,55;4,64;0,91;-0,11;-0,15;0,29;0,64;
5027,5;2,93;-1,66;3,7;4,64;0,83;-0,02;-0,19;0,21;0,56;
5027,75;2,93;-1,64;3,84;4,74;0,71;0,09;-0,19;0,12;0,48;
5028;2,91;-1,49;3,91;4,89;0,72;0,16;-0,23;0,04;0,37;
5028,25;2,93;-1,32;3,99;4,89;0,72;0,1;-0,23;-0,04;0,29;
5028,5;2,93;-1,2;4,09;5,03;0,72;-0,02;-0,25;-0,11;0,17;
5028,75;2,94;-1,29;4,19;5,08;0,71;-0,13;-0,25;-0,17;0,09;
5029;2,93;-1,49;4,18;5,38;0,71;-0,21;-0,26;-0,22;-0,02;
5029,25;2,93;-1,7;4,14;5,48;0,71;-0,26;-0,26;-0,24;-0,08;
5029,5;2,72;-1,86;3,94;5,58;0,71;-0,24;-0,26;-0,27;-0,17;
5029,75;2,74;-1,76;3,84;5,58;0,71;-0,16;-0,25;-0,23;-0,21;
5030;2,72;-1,5;3,74;5,48;0,72;-0,07;-0,24;-0,23;-0,26;
5030,25;2,74;-1,24;3,6;5,48;0,71;-0,04;-0,23;-0,16;-0,27;
5030,5;2,73;-1,03;3,6;5,48;0,71;-0,03;-0,2;-0,13;-0,28;
5030,75;2,74;-0,85;3,6;5,48;0,72;-0,06;-0,19;-0,02;-0,26;
5031;2,53;-0,78;3,56;5,48;0,76;-0,15;-0,15;0,03;-0,22;
5031,25;2,53;-0,84;3,5;5,48;0,76;-0,2;-0,14;0,15;-0,18;
5031,5;2,37;-0,99;3,5;5,48;0,76;-0,18;-0,1;0,21;-0,1;
5031,75;2,34;-1,16;3,3;5,43;0,77;-0,14;-0,08;0,32;-0,04;
5032;2,34;-1,4;3,26;5,04;0,86;-0,09;-0,04;0,37;0,06;
5032,25;2,24;-1,51;3,26;4,69;0,86;0,01;-0,03;0,45;0,13;
5032,5;2,36;-1,4;3,21;4,6;0,86;0,11;0,01;0,47;0,23;
5032,75;2,35;-1,16;3,21;4,4;0,91;0,15;0,02;0,5;0,28;
5033;2,34;-0,95;3,21;4,15;0,91;0,16;0,05;0,49;0,37;
5033,25;2,35;-0,83;3,16;4,16;0,91;0,15;0,05;0,45;0,4;
5033,5;2,33;-0,76;3,16;4,06;0,97;0,1;0,08;0,41;0,46;
5033,75;2,32;-0,88;3,26;4,06;0,96;0,07;0,07;0,32;0,46;
5034;2,15;-1,1;3,3;4,06;0,96;0,12;0,09;0,24;0,48;
5034,25;2,14;-1,29;3,46;4,06;1,01;0,19;0,08;0,11;0,44;
5034,5;2,18;-1,47;3,55;4,06;1,06;0,26;0,09;0,02;0,43;
5034,75;2,35;-1,6;3,55;4,06;1,16;0,3;0,08;-0,13;0,36;
5035;2,35;-1,71;3,55;4,06;1,21;0,36;0,08;-0,22;0,32;
5035,25;2,33;-1,72;3,65;4,06;1,26;0,36;0,08;-0,36;0,24;
5035,5;2,35;-1,75;3,64;4,06;1,31;0,29;0,08;-0,43;0,19;
5035,75;2,54;-1,74;3,65;4,2;1,36;0,2;0,08;-0,53;0,12;
5036;2,53;-1,73;3,65;4,25;1,35;0,12;0,08;-0,56;0,06;
5036,25;2,54;-1,74;3,64;4,3;1,35;0,02;0,08;-0,6;0,02;
5036,5;2,53;-1,85;3,65;4,3;1,36;-0,07;0,08;-0,59;-0,01;
5036,75;2,53;-1,97;3,65;4,3;1,36;-0,1;0,08;-0,57;-0,02;
5037;2,73;-1,98;3,6;4,3;1,35;-0,11;0,09;-0,51;-0,02;
5037,25;2,73;-1,9;3,6;4,3;1,36;-0,06;0,08;-0,43;0,02;
5037,5;2,95;-1,82;3,6;4,3;1,35;-0,02;0,11;-0,33;0,05;
5037,75;2,74;-1,67;3,55;4,37;1,4;0;0,08;-0,22;0,12;
5038;2,92;-1,5;3,45;4,45;1,4;-0,02;0,13;-0,1;0,18;
5038,25;2,72;-1,42;3,4;4,45;1,4;-0,09;0,08;0,02;0,28;
5038,5;2,74;-1,43;3,3;4,5;1,4;-0,13;0,15;0,14;0,35;
5038,75;2,73;-1,56;3,21;4,64;1,4;-0,15;0,08;0,24;0,45;
5039;2,73;-1,66;3,16;4,65;1,41;-0,18;0,17;0,33;0,51;
5039,25;2,72;-1,74;3,21;4,59;1,4;-0,17;0,07;0,39;0,59;
5039,5;2,73;-1,79;3,21;4,6;1,41;-0,12;0,17;0,44;0,63;
5039,75;2,75;-1,71;3,26;4,5;1,4;-0,07;0,07;0,44;0,66;
5040;2,74;-1,59;3,3;4,5;1,41;-0,04;0,17;0,45;0,66;
5040,25;2,74;-1,43;3,4;4,5;1,4;0,03;0,07;0,39;0,64;
5040,5;2,71;-1,27;3,4;4,5;1,4;0,08;0,14;0,35;0,59;
5040,75;2,74;-1,17;3,5;4,5;1,4;0,09;0,07;0,24;0,52;
5041;2,54;-1,13;3,5;4,5;1,41;0,06;0,11;0,16;0,42;
5041,25;2,54;-1,2;3,5;4,5;1,4;0,02;0,06;0,02;0,31;
5041,5;2,53;-1,33;3,5;4,64;1,41;-0,02;0,05;-0,07;0,17;
5041,75;2,53;-1,64;3,5;4,75;1,4;-0,08;0,05;-0,22;0,04;
5042;2,55;-1,89;3,6;4,84;1,4;-0,12;-0,01;-0,32;-0,12;
5042,25;2,55;-2,03;3,72;4,94;1,4;-0,13;0,03;-0,45;-0,26;
5042,5;2,55;-1,97;3,74;5,13;1,4;-0,12;-0,08;-0,54;-0,41;
5042,75;2,54;-1,78;3,89;5,43;1,4;-0,11;0,01;-0,64;-0,54;
5043;2,34;-1,54;3,99;5,48;1,41;-0,13;-0,14;-0,71;-0,68;
5043,25;2,36;-1,18;4,04;5,63;1,4;-0,22;-0,02;-0,75;-0,77;
5043,5;2,35;-0,91;4,04;5,68;1,41;-0,31;-0,18;-0,8;-0,87;
5043,75;2,35;-0,79;4,08;5,68;1,4;-0,38;-0,04;-0,79;-0,93;
5044;2,36;-0,78;4,08;5,73;1,41;-0,42;-0,19;-0,82;-0,99;
5044,25;2,34;-0,86;3,99;5,73;1,4;-0,41;-0,06;-0,77;-1,01;
5044,5;2,36;-0,94;4,04;5,73;1,4;-0,38;-0,17;-0,77;-1,03;
5044,75;2,35;-0,97;3,89;5,73;1,4;-0,28;-0,06;-0,69;-1,01;
5045;2,35;-0,97;3,84;5,73;1,41;-0,17;-0,12;-0,69;-1;
5045,25;2,36;-0,89;3,84;5,68;1,4;-0,01;-0,04;-0,59;-0,96;
5045,5;2,35;-0,72;3,89;5,68;1,4;0,18;-0,05;-0,57;-0,92;
5045,75;2,35;-0,55;3,84;5,68;1,4;0,36;-0,02;-0,47;-0,87;
5046;2,35;-0,39;3,99;5,68;1,4;0,49;0,01;-0,45;-0,81;
5046,25;2,35;-0,34;4,08;5,68;1,41;0,54;0;-0,36;-0,76;
5046,5;2,34;-0,41;4,09;5,58;1,41;0,5;0,05;-0,33;-0,69;
5046,75;2,36;-0,74;4,04;5,43;1,4;0,44;0;-0,24;-0,65;
5047;2,35;-1,32;3,85;5,13;1,4;0,36;0,03;-0,2;-0,57;
5047,25;2,35;-1,93;3,52;5,13;1,45;0,31;-0,03;-0,13;-0,53;
5047,5;2,54;-2,41;3,21;5,09;1,45;0,29;-0,04;-0,09;-0,45;
5047,75;2,73;-2,61;3,01;5,04;1,46;0,27;-0,1;-0,02;-0,42;
5048;2,75;-2,47;2,71;4,84;1,45;0,27;-0,18;0,03;-0,35;
5048,25;2,75;-2,2;2,5;4,69;1,45;0,23;-0,21;0,09;-0,31;
5048,5;2,72;-1,81;2,22;4,5;1,46;0,1;-0,36;0,15;-0,24;
5048,75;2,74;-1,47;1,95;4,35;1,46;-0,1;-0,35;0,2;-0,2;
5049;2,74;-1,26;1,84;4,16;1,45;-0,3;-0,56;0,27;-0,13;
5049,25;2,73;-1,15;1,74;4,06;1,46;-0,41;-0,49;0,32;-0,09;
5049,5;2,72;-1,21;1,55;4,01;1,46;-0,42;-0,74;0,39;-0,02;
5049,75;2,72;-1,42;1,55;4,01;1,45;-0,4;-0,61;0,43;0,03;
5050;2,73;-1,6;1,54;4,01;1,45;-0,32;-0,85;0,49;0,09;
5050,25;2,73;-1,64;1,54;4,01;1,45;-0,23;-0,68;0,53;0,14;
5050,5;2,74;-1,51;1,55;4,01;1,46;-0,14;-0,87;0,58;0,2;
5050,75;2,73;-1,39;1,55;4,01;1,45;-0,1;-0,68;0,62;0,25;
5051;2,73;-1,2;1,64;4,01;1,46;-0,09;-0,76;0,65;0,3;
5051,25;2,53;-1;1,69;4,01;1,45;-0,16;-0,59;0,68;0,35;
5051,5;2,23;-0,85;1,74;4;1,45;-0,24;-0,54;0,7;0,39;
5051,75;1,76;-0,79;1,79;4;1,45;-0,28;-0,42;0,73;0,43;
5052;1,59;-0,83;1,84;4;1,46;-0,28;-0,23;0,74;0,46;
5052,25;1,36;-0,85;1,86;4,01;1,45;-0,23;-0,2;0,76;0,49;
5052,5;1,17;-0,94;1,89;4,02;1,46;-0,18;0,12;0,76;0,51;
5052,75;0,97;-0,93;1,99;4,16;1,46;-0,11;0,05;0,77;0,54;
5053;0,8;-0,87;2,18;4,28;1,45;-0,07;0,46;0,77;0,55;
5053,25;0,72;-0,79;2,28;4,35;1,46;-0,05;0,29;0,76;0,56;
5053,5;-0,58;-0,68;2,33;4,4;1,46;-0,05;0,73;0,75;0,57;
5053,75;0,6;-0,69;2,38;4,35;1,45;-0,06;0,47;0,73;0,57;
5054;-0,58;-0,67;2,32;4,35;1,45;-0,09;0,9;0,71;0,58;
5054,25;0,59;-0,67;2,28;4,35;1,46;-0,07;0,58;0,66;0,57;
5054,5;-0,59;-0,65;2,33;4,3;1,45;0,02;0,94;0,63;0,57;
5054,75;0,59;-0,64;2,33;4,3;1,45;0,12;0,59;0,55;0,56;
5055;-0,58;-0,68;2,31;4,3;1,46;0,17;0,84;0,51;0,55;
5055,25;-0,58;-0,66;2,38;4,3;1,45;0,18;0,53;0,4;0,53;
5055,5;0,6;-0,66;2,52;4,3;1,45;0,24;0,64;0,35;0,52;
5055,75;0,79;-0,72;2,62;4,3;1,46;0,28;0,39;0,21;0,49;
5056;1;-0,93;2,77;4,3;1,45;0,32;0,37;0,15;0,47;
5056,25;0,99;-1,16;2,87;4,3;1,45;0,31;0,22;0;0,44;
5056,5;1,19;-1,19;2,96;4,3;1,46;0,26;0,09;-0,07;0,4;
5056,75;1,2;-1,24;3,11;4,3;1,45;0,24;0,04;-0,22;0,37;
5057;1,19;-1,39;3,16;4,35;1,45;0,2;-0,16;-0,28;0,33;
5057,25;1,2;-1,52;3,21;4,35;1,45;0,19;-0,11;-0,4;0,3;
5057,5;1,38;-1,6;3,4;4,4;1,45;0,14;-0,33;-0,46;0,25;
5057,75;1,36;-1,56;3,5;4,45;1,46;0,11;-0,22;-0,54;0,22;
5058;1,38;-1,47;3,51;4,59;1,45;0,12;-0,42;-0,56;0,16;
5058,25;1,39;-1,38;3,59;4,69;1,45;0,08;-0,28;-0,59;0,14;
5058,5;1,18;-1,26;3,54;4,84;1,45;-0,05;-0,43;-0,59;0,09;
5058,75;1,18;-1,28;3,5;4,89;1,46;-0,18;-0,29;-0,56;0,07;
5059;1,18;-1,34;3,49;4,88;1,45;-0,24;-0,36;-0,52;0,03;
5059,25;1,19;-1,49;3,25;4,94;1,46;-0,28;-0,27;-0,44;0,02;
5059,5;1,19;-1,56;3,16;4,88;1,45;-0,3;-0,26;-0,36;-0,01;
5059,75;0,99;-1,48;3,11;4,89;1,46;-0,3;-0,22;-0,24;-0,01;
5060;0,85;-1,26;2,96;4,89;1,46;-0,26;-0,14;-0,15;-0,02;
5060,25;0,62;-0,98;2,77;4,84;1,45;-0,23;-0,16;-0,01;-0,01;
5060,5;-0,03;-0,88;2,62;4,84;1,45;-0,23;-0,03;0,09;0,01;
5060,75;0,16;-0,72;2,42;4,84;1,45;-0,26;-0,09;0,22;0,03;
5061;0,36;-0,58;2,33;4,84;1,45;-0,26;0,05;0,31;0,06;
5061,25;0,73;-0,47;2,23;4,84;1,45;-0,24;-0,02;0,41;0,08;
5061,5;0,93;-0,49;2,18;4,84;1,45;-0,2;0,09;0,48;0,12;
5061,75;0,93;-0,59;2,08;4,84;1,45;-0,15;0,06;0,53;0,15;
5062;0,93;-0,64;2,08;4,84;1,45;-0,14;0,12;0,56;0,19;
5062,25;0,95;-0,71;2,08;4,84;1,45;-0,11;0,14;0,56;0,21;
5062,5;0,95;-0,79;2,13;4,84;1,45;-0,07;0,13;0,54;0,25;
5062,75;0,96;-0,75;2,23;4,84;1,46;-0,05;0,23;0,49;0,25;
5063;0,73;-0,65;2,33;4,84;1,45;-0,02;0,15;0,42;0,28;
5063,25;0,74;-0,54;2,39;4,84;1,46;0,05;0,34;0,33;0,26;
5063,5;0,55;-0,46;2,67;4,84;1,45;0,2;0,19;0,22;0,25;
5063,75;0,35;-0,4;2,96;4,84;1,45;0,36;0,45;0,11;0,21;
5064;0,17;-0,36;3,31;4,84;1,45;0,46;0,25;-0,03;0,17;
5064,25;-0,04;-0,33;3,98;4,84;1,45;0,52;0,54;-0,14;0,1;
5064,5;-0,23;-0,42;4,48;4,83;1,45;0,44;0,32;-0,3;0,03;
5064,75;-0,47;-0,73;4,47;4,84;1,45;0,25;0,62;-0,4;-0,07;
