Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
8301,25;1,09;-1,38;2,24;3;0,62;0,75;0,02;0,11;-0,47;
8301,5;0,94;-1,32;2,2;3;0,62;0,75;0;0,15;-0,45;
8301,75;0,92;-1,27;2,15;3;0,62;0,75;-0,05;0,06;-0,42;
8302;0,92;-1,33;2,1;3;0,62;0,75;-0,11;0,06;-0,39;
8302,25;0,92;-1,32;1,95;2,95;0,62;0,75;-0,15;-0,02;-0,33;
8302,5;0,93;-1,25;1,86;2,92;0,62;0,75;-0,17;-0,06;-0,29;
8302,75;0,9;-1,27;1,73;2,9;0,62;0,75;-0,17;-0,11;-0,19;
8303;0,92;-1,27;1,56;2,9;0,63;0,75;-0,16;-0,18;-0,14;
8303,25;0,93;-1,14;1,46;2,9;0,62;0,75;-0,17;-0,21;-0,01;
8303,5;0,93;-0,98;1,27;2,9;0,62;0,75;-0,2;-0,29;0,07;
8303,75;0,74;-0,88;1,07;2,9;0,62;0,75;-0,22;-0,28;0,21;
8304;0,74;-0,87;0,93;2,75;0,62;0,75;-0,2;-0,37;0,3;
8304,25;0,74;-0,88;0,68;2,7;0,62;0,75;-0,22;-0,32;0,43;
8304,5;0,72;-0,84;0,59;2,61;0,62;0,75;-0,2;-0,39;0,51;
8304,75;0,72;-0,76;0,49;2,46;0,62;0,75;-0,13;-0,32;0,61;
8305;0,74;-0,72;0,34;2,27;0,62;0,75;-0,03;-0,36;0,66;
8305,25;0,73;-0,66;0,24;2,12;0,62;0,75;0,06;-0,27;0,7;
8305,5;0,75;-0,65;0,39;2,12;0,62;0,75;0,12;-0,28;0,71;
8305,75;0,54;-0,62;0,58;2,12;0,62;0,75;0,14;-0,19;0,68;
8306;0,54;-0,66;0,78;2,12;0,67;0,75;0,14;-0,16;0,64;
8306,25;0,55;-0,74;0,97;2,12;0,72;0,75;0,17;-0,07;0,53;
8306,5;0,32;-0,88;1,22;2,12;0,72;0,75;0,18;-0,02;0,45;
8306,75;0,34;-1,07;1,36;2,12;0,72;0,75;0,19;0,05;0,28;
8307;0,36;-1,22;1,51;2,12;0,77;0,75;0,21;0,12;0,18;
8307,25;0,35;-1,28;1,73;2,12;0,82;0,75;0,25;0,17;0;
8307,5;0,16;-1,26;1,9;2,12;0,82;0,75;0,31;0,24;-0,1;
8307,75;-0,21;-1,26;2,14;2,12;0,82;0,75;0,35;0,27;-0,27;
8308;-0,22;-1,26;2,19;2,12;0,82;0,75;0,37;0,33;-0,33;
8308,25;-0,21;-1,24;2,36;2,12;0,82;0,75;0,33;0,33;-0,44;
8308,5;-0,24;-1,28;2,44;2,12;0,82;0,75;0,27;0,36;-0,44;
8308,75;-0,24;-1,37;2,44;2,12;0,82;0,75;0,24;0,34;-0,47;
8309;-0,23;-1,58;2,44;2,12;0,82;0,75;0,26;0,33;-0,41;
8309,25;-0,24;-1,8;2,44;2,12;0,82;0,75;0,26;0,3;-0,35;
8309,5;-0,22;-1,98;2,34;2,12;0,82;0,75;0,25;0,25;-0,22;
8309,75;-0,06;-2,05;2,19;2,12;0,77;0,75;0,23;0,22;-0,09;
8310;-0,01;-2,02;1,99;2,12;0,77;0,75;0,17;0,14;0,07;
8310,25;-0,04;-2;1,85;2,12;0,77;0,75;0,11;0,11;0,23;
8310,5;-0,04;-2,04;1,66;2,12;0,72;0,75;0,04;0,02;0,39;
8310,75;-0,03;-2,03;1,46;2,12;0,72;0,75;0;0;0,53;
8311;0,15;-1,99;1,37;2,12;0,72;0,75;-0,03;-0,09;0,65;
8311,25;0,14;-1,93;1,22;2,12;0,72;0,75;-0,04;-0,09;0,73;
8311,5;0,15;-1,79;1,12;2,12;0,68;0,75;-0,04;-0,16;0,76;
8311,75;0,37;-1,7;1,12;2,12;0,67;0,75;-0,04;-0,15;0,76;
8312;0,35;-1,7;1,12;2,12;0,67;0,74;-0,06;-0,19;0,69;
8312,25;0,36;-1,79;1,35;2,12;0,67;0,75;-0,05;-0,17;0,57;
8312,5;0,35;-1,88;1,51;2,12;0,67;0,75;0,03;-0,17;0,41;
8312,75;0,55;-1,92;1,75;2,13;0,67;0,75;0,1;-0,16;0,2;
8313;0,54;-1,91;2,1;2,46;0,67;0,75;0,16;-0,12;-0,03;
8313,25;0,56;-1,87;2,44;2,88;0,67;0,75;0,15;-0,12;-0,29;
8313,5;0,55;-1,86;2,78;3,14;0,67;0,75;0,12;-0,05;-0,56;
8313,75;0,54;-1,9;3,12;3,53;0,67;0,75;0,07;-0,09;-0,83;
8314;0,34;-2,07;3,51;3,93;0,67;0,75;0,06;0;-1,07;
8314,25;0,34;-2,24;3,93;4,46;0,67;0,75;0,02;-0,08;-1,29;
8314,5;0,16;-2,27;4,3;4,96;0,68;0,75;0;0,01;-1,47;
8314,75;0,16;-2,16;4,58;5,64;0,67;0,72;-0,05;-0,11;-1,59;
8315;-0,04;-2,06;4,78;6,05;0,67;0,7;-0,12;-0,04;-1,67;
8315,25;-0,23;-2;4,78;6,09;0,67;0,65;-0,23;-0,18;-1,68;
8315,5;-0,41;-2,05;4,59;6,04;0,68;0,65;-0,36;-0,13;-1,65;
8315,75;0,62;-1,98;3,95;6,04;0,67;0,65;-0,46;-0,28;-1,53;
8316;0,79;-1,9;3,31;5,84;0,67;0,65;-0,48;-0,27;-1,41;
8316,25;1;-1,74;2,88;5,44;0,68;0,65;-0,45;-0,4;-1,19;
8316,5;0,99;-1,5;2,34;5,05;0,67;0,65;-0,38;-0,41;-1;
8316,75;1,01;-1,22;1,95;4,85;0,67;0,65;-0,35;-0,51;-0,72;
8317;1,18;-1;1,71;4,66;0,67;0,65;-0,36;-0,54;-0,5;
8317,25;1,19;-0,87;1,32;4,37;0,67;0,65;-0,37;-0,58;-0,21;
8317,5;1,2;-0,82;0,98;4,07;0,67;0,65;-0,41;-0,62;-0,01;
8317,75;1,2;-0,82;0,54;3,73;0,67;0,65;-0,43;-0,59;0,25;
8318;1,21;-0,91;0,3;3,47;0,67;0,65;-0,38;-0,63;0,4;
8318,25;1,01;-0,95;-0,04;3,34;0,67;0,65;-0,28;-0,53;0,6;
8318,5;0,82;-0,97;-0,1;3,19;0,67;0,65;-0,18;-0,57;0,68;
8318,75;0,82;-0,89;0;3,15;0,67;0,65;-0,08;-0,41;0,79;
8319;0,59;-0,67;0;3,09;0,67;0,65;0,01;-0,44;0,8;
8319,25;-0,55;-0,46;0,1;3,05;0,67;0,65;0,06;-0,27;0,83;
8319,5;-0,24;-0,35;0,34;2,95;0,67;0,65;0,06;-0,29;0,79;
8319,75;-0,19;-0,39;0,34;2,93;0,62;0,65;0,04;-0,12;0,75;
8320;-0,03;-0,46;0,34;2,71;0,57;0,65;0,02;-0,14;0,68;
8320,25;-0,05;-0,63;0,2;2,51;0,57;0,65;0,02;0,01;0,61;
8320,5;0,15;-0,84;0,2;2,46;0,57;0,65;0,05;-0,01;0,54;
8320,75;0,15;-0,99;0,34;2,46;0,57;0,65;0,1;0,08;0,45;
8321;0,15;-1,08;0,43;2,46;0,58;0,65;0,16;0,06;0,4;
8321,25;0,15;-1,07;0,49;2,46;0,57;0,65;0,16;0,1;0,33;
8321,5;0,15;-1,04;0,54;2,46;0,57;0,65;0,18;0,08;0,31;
8321,75;0,14;-0,94;0,63;2,46;0,58;0,65;0,15;0,07;0,25;
8322;0,17;-0,83;0,68;2,41;0,58;0,65;0,13;0,06;0,27;
8322,25;0,14;-0,77;0,68;2,31;0,57;0,65;0,13;0,02;0,24;
8322,5;0,15;-0,82;0,78;2,22;0,57;0,65;0,18;0,02;0,28;
8322,75;-0,02;-0,87;0,86;2,22;0,57;0,65;0,25;-0,03;0,26;
8323;-0,04;-0,99;0,98;2,21;0,57;0,65;0,29;0;0,31;
8323,25;-0,05;-1,08;1,07;2,21;0,57;0,65;0,31;-0,03;0,3;
8323,5;-0,22;-1,22;1,07;2,22;0,58;0,65;0,28;0,02;0,33;
8323,75;-0,23;-1,38;1,12;2,22;0,52;0,65;0,22;0,02;0,31;
8324;-0,42;-1,63;1,12;2,22;0,47;0,65;0,12;0,09;0,32;
8324,25;-0,21;-1,83;1,22;2,22;0,47;0,65;0,05;0,13;0,28;
8324,5;-0,23;-1,93;1,22;2,26;0,48;0,65;-0,03;0,22;0,27;
8324,75;-0,22;-1,88;1,37;2,32;0,48;0,65;-0,06;0,3;0,2;
8325;-0,22;-1,69;1,46;2,41;0,48;0,65;-0,08;0,38;0,17;
8325,25;-0,24;-1,45;1,55;2,46;0,48;0,65;-0,04;0,48;0,08;
8325,5;-0,23;-1,2;1,76;2,46;0,47;0,65;-0,03;0,55;0,04;
8325,75;-0,2;-1,01;1,85;2,56;0,47;0,65;-0,01;0,65;-0,04;
8326;-0,23;-0,89;1,9;2,61;0,47;0,65;-0,02;0,68;-0,08;
8326,25;-0,23;-0,9;1,9;2,61;0,47;0,65;-0,02;0,75;-0,15;
8326,5;-0,22;-0,99;1,85;2,66;0,47;0,65;0,01;0,75;-0,17;
8326,75;-0,04;-1,26;1,81;2,7;0,47;0,65;0,03;0,77;-0,22;
8327;0,16;-1,55;1,7;2,63;0,47;0,65;0;0,74;-0,21;
8327,25;0,18;-1,79;1,51;2,61;0,48;0,65;-0,05;0,7;-0,22;
8327,5;0,33;-1,87;1,46;2,66;0,48;0,65;-0,07;0,64;-0,17;
8327,75;0,4;-1,81;1,46;2,7;0,48;0,65;-0,08;0,55;-0,15;
8328;0,73;-1,72;1,37;2,7;0,57;0,65;-0,06;0,48;-0,07;
8328,25;0,92;-1,52;1,27;2,66;0,57;0,65;-0,08;0,35;-0,02;
8328,5;0,92;-1,19;1,22;2,61;0,57;0,55;-0,1;0,29;0,08;
8328,75;0,93;-0,85;1,12;2,61;0,57;0,51;-0,15;0,15;0,15;
8329;0,94;-0,68;1,08;2,56;0,57;0,5;-0,18;0,11;0,25;
8329,25;0,93;-0,65;1,02;2,56;0,57;0,51;-0,23;-0,02;0,34;
8329,5;0,91;-0,8;0,94;2,56;0,57;0,5;-0,27;-0,02;0,43;
8329,75;0,93;-1,02;0,69;2,56;0,57;0,55;-0,26;-0,12;0,51;
8330;0,93;-1,25;0,63;2,56;0,57;0,56;-0,2;-0,07;0,57;
8330,25;0,92;-1,36;0,54;2,56;0,57;0,55;-0,1;-0,13;0,63;
8330,5;0,92;-1,32;0,49;2,56;0,57;0,55;-0,03;-0,05;0,65;
8330,75;0,92;-1,13;0,43;2,56;0,57;0,55;0,02;-0,06;0,68;
8331;0,94;-0,92;0,39;2,56;0,53;0,55;0,05;0,04;0,66;
8331,25;0,94;-0,73;0,25;2,56;0,53;0,55;0,06;0,07;0,66;
8331,5;0,92;-0,59;0,35;2,56;0,52;0,55;0,04;0,16;0,59;
8331,75;0,74;-0,54;0,39;2,51;0,52;0,55;0,03;0,22;0,57;
8332;0,74;-0,58;0,44;2,51;0,53;0,55;0,04;0,28;0,45;
8332,25;0,75;-0,72;0,59;2,51;0,53;0,55;0,02;0,35;0,41;
8332,5;0,54;-0,94;0,97;2,51;0,52;0,55;0;0,36;0,27;
8332,75;0,53;-1,19;1,25;2,51;0,53;0,55;0,04;0,42;0,2;
8333;0,54;-1,36;1,51;2,51;0,53;0,55;0,15;0,38;0,06;
8333,25;0,53;-1,45;1,8;2,51;0,52;0,56;0,29;0,41;-0,01;
8333,5;0,73;-1,43;2,1;2,51;0,52;0,55;0,4;0,33;-0,15;
8333,75;0,92;-1,2;2,12;2,51;0,53;0,55;0,42;0,33;-0,21;
8334;0,92;-0,92;2,15;2,51;0,52;0,55;0,34;0,21;-0,33;
8334,25;1,12;-0,84;2,1;2,51;0,53;0,55;0,19;0,18;-0,37;
8334,5;1,31;-1,04;2;2,51;0,52;0,55;0,05;0,06;-0,45;
8334,75;1,51;-1,4;1,95;2,51;0,52;0,55;-0,09;0;-0,47;
8335;1,71;-1,78;1,86;2,51;0,53;0,55;-0,16;-0,11;-0,5;
8335,25;1,71;-1,97;1,8;2,51;0,52;0,56;-0,13;-0,17;-0,5;
8335,5;1,89;-1,94;1,75;2,51;0,53;0,55;-0,02;-0,25;-0,5;
8335,75;2,09;-1,77;1,66;2,56;0,52;0,55;0,07;-0,31;-0,46;
8336;2,1;-1,51;1,66;2,66;0,52;0,55;0,06;-0,35;-0,43;
8336,25;2,28;-1,19;1,71;2,71;0,53;0,55;-0,03;-0,39;-0,39;
8336,5;2,29;-0,97;1,76;3;0,52;0,55;-0,15;-0,39;-0,34;
8336,75;2,48;-0,82;1,85;3,05;0,52;0,56;-0,2;-0,4;-0,3;
8337;2,68;-0,87;1,95;3,05;0,52;0,55;-0,15;-0,37;-0,26;
8337,25;2,87;-1,05;1,95;3,05;0,52;0,55;-0,1;-0,36;-0,23;
8337,5;2,88;-1,22;1,95;3,05;0,53;0,55;-0,04;-0,31;-0,21;
8337,75;2,85;-1,3;1,9;3;0,52;0,55;0,03;-0,28;-0,21;
8338;2,85;-1,32;1,85;3;0,57;0,55;0,1;-0,23;-0,23;
8338,25;2,87;-1,37;1,9;3;0,57;0,55;0,17;-0,18;-0,26;
8338,5;2,85;-1,5;1,9;2,99;0,57;0,56;0,19;-0,15;-0,33;
8338,75;2,86;-1,48;1,85;2,95;0,57;0,55;0,19;-0,1;-0,4;
8339;2,86;-1,39;1,76;2,95;0,57;0,55;0,15;-0,1;-0,49;
8339,25;2,87;-1,29;1,66;2,95;0,57;0,56;0,09;-0,06;-0,59;
8339,5;2,88;-1,26;1,41;2,95;0,57;0,55;0,04;-0,1;-0,69;
8339,75;2,88;-1,31;1,27;2,96;0,57;0,55;0,04;-0,08;-0,81;
8340;2,83;-1,43;1,22;2,9;0,57;0,55;0;-0,15;-0,9;
8340,25;2,86;-1,62;1;2,9;0,57;0,55;0,02;-0,16;-1,01;
8340,5;3,07;-1,68;0,98;2,86;0,57;0,55;0,08;-0,24;-1,07;
8340,75;3,04;-1,58;1,07;2,76;0,58;0,56;0,16;-0,29;-1,14;
8341;3,06;-1,45;1,27;2,76;0,58;0,55;0,2;-0,38;-1,14;
8341,25;3,24;-1,49;1,51;2,76;0,57;0,55;0,24;-0,45;-1,16;
8341,5;3,44;-1,5;1,91;2,75;0,57;0,55;0,21;-0,53;-1,09;
8341,75;3,84;-1,53;2,2;2,76;0,57;0,55;0,08;-0,62;-1,05;
8342;3,82;-1,63;2,15;2,76;0,57;0,55;-0,04;-0,67;-0,89;
8342,25;3,82;-1,76;2,1;2,75;0,57;0,55;-0,05;-0,78;-0,79;
8342,5;3,84;-1,85;1,46;2,61;0,57;0,55;-0,01;-0,8;-0,58;
8342,75;3,79;-2,02;1;2,26;0,57;0,56;-0,02;-0,9;-0,43;
8343;3,63;-2,06;0,68;1,73;0,58;0,56;-0,03;-0,87;-0,17;
8343,25;3,44;-1,86;0,23;1,29;0,57;0,55;-0,01;-0,95;0;
8343,5;3,26;-1,56;-0,22;0,86;0,57;0,55;-0,01;-0,88;0,27;
8343,75;3,26;-1,44;-0,44;0,46;0,57;0,55;-0,03;-0,93;0,44;
8344;3,03;-1,43;-0,88;0,13;0,53;0,55;-0,07;-0,82;0,68;
8344,25;2,89;-1,42;-1,14;-0,22;0,53;0,55;-0,17;-0,82;0,83;
8344,5;2,68;-1,41;-1,31;-0,57;0,53;0,55;-0,21;-0,69;1,01;
8344,75;2,48;-1,5;-1,46;-0,61;0,47;0,55;-0,12;-0,64;1,11;
8345;2,29;-1,61;-1,61;-0,71;0,47;0,55;0,05;-0,5;1,21;
8345,25;2,28;-1,68;-1,56;-0,81;0,48;0,55;0,14;-0,4;1,24;
8345,5;2,09;-1,64;-1,32;-0,8;0,47;0,55;0,16;-0,28;1,26;
8345,75;1,9;-1,5;-1,23;-0,8;0,43;0,55;0,12;-0,14;1,23;
8346;1,51;-1,44;-1,07;-0,81;0,43;0,6;0,06;-0,04;1,16;
8346,25;1,49;-1,49;-0,83;-0,81;0,38;0,6;-0,04;0,11;1,07;
8346,5;1,32;-1,71;-0,83;-0,81;0,38;0,6;-0,08;0,18;0,95;
8346,75;0,92;-1,87;-1,02;-0,57;0,38;0,6;-0,03;0,32;0,82;
8347;0,93;-1,91;-1,02;-0,36;0,38;0,6;0,05;0,35;0,66;
8347,25;0,73;-1,78;-0,82;-0,11;0,37;0,6;0,14;0,46;0,51;
8347,5;0,73;-1,59;-0,64;-0,02;0,38;0,55;0,15;0,46;0,35;
8347,75;0,35;-1,39;-0,34;0,36;0,37;0,55;0,09;0,52;0,21;
8348;0,34;-1,37;-0,24;0,55;0,37;0,55;-0,06;0,49;0,06;
8348,25;0,36;-1,58;-0,19;0,81;0,37;0,55;-0,19;0,51;-0,05;
8348,5;0,15;-1,79;0,07;0,9;0,33;0,56;-0,27;0,46;-0,17;
8348,75;-0,05;-1,91;0,34;1;0,33;0,55;-0,23;0,43;-0,24;
8349;-0,05;-1,88;0,56;1;0,33;0,55;-0,15;0,38;-0,32;
8349,25;-0,04;-1,76;0,78;1,09;0,33;0,6;-0,05;0,32;-0,34;
8349,5;-0,19;-1,54;0,83;1,15;0,33;0,6;-0,06;0,29;-0,37;
8349,75;0,62;-1,31;0,89;1,24;0,33;0,6;-0,17;0,22;-0,36;
8350;0,61;-1,1;0,83;1,24;0,32;0,6;-0,26;0,21;-0,36;
8350,25;0,63;-1,09;0,68;1,29;0,33;0,6;-0,3;0,16;-0,31;
8350,5;0,83;-1,15;0,68;1,29;0,33;0,6;-0,27;0,17;-0,28;
8350,75;0,83;-1,24;0,56;1,29;0,33;0,6;-0,19;0,17;-0,21;
8351;0,8;-1,2;0,43;1,24;0,33;0,6;-0,11;0,2;-0,19;
8351,25;0,81;-1,08;0,19;1,19;0,33;0,6;-0,05;0,24;-0,11;
8351,5;1,02;-1;0,05;1,19;0,33;0,6;-0,01;0,28;-0,09;
8351,75;1;-1;-0,24;1,2;0,33;0,6;-0,05;0,36;-0,01;
8352;1,02;-1,06;-0,39;1,19;0,33;0,6;-0,12;0,41;0;
8352,25;1;-1,18;-0,44;1,19;0,33;0,6;-0,19;0,52;0,07;
8352,5;1;-1,2;-0,68;1,19;0,33;0,6;-0,15;0,55;0,06;
8352,75;1;-1,15;-0,83;1,19;0,33;0,6;-0,05;0,67;0,11;
8353;0,99;-1,07;-0,83;1,19;0,33;0,6;0,05;0,67;0,09;
8353,25;0,99;-0,94;-0,83;1,19;0,33;0,6;0,07;0,78;0,14;
8353,5;1,2;-0,8;-0,88;1,09;0,33;0,6;0,01;0,74;0,11;
8353,75;1,2;-0,67;-1,12;0,95;0,38;0,6;-0,14;0,83;0,15;
8354;1,2;-0,74;-1,32;0,9;0,37;0,6;-0,24;0,76;0,12;
8354,25;0,99;-0,93;-1,46;0,9;0,38;0,6;-0,31;0,8;0,16;
8354,5;1,01;-1,16;-1,46;0,85;0,37;0,6;-0,3;0,73;0,14;
8354,75;1,02;-1,22;-1,46;0,8;0,38;0,6;-0,21;0,73;0,17;
8355;0,99;-1,1;-1,36;0,75;0,38;0,6;-0,04;0,66;0,18;
8355,25;0,99;-0,77;-1,21;0,46;0,38;0,6;0,18;0,62;0,21;
8355,5;0,99;-0,46;-1,11;0,41;0,38;0,6;0,37;0,58;0,23;
8355,75;1,22;-0,23;-0,92;0,41;0,38;0,6;0,48;0,53;0,27;
8356;1,19;-0,17;-0,83;0,27;0,43;0,6;0,51;0,54;0,31;
8356,25;1,59;-0,32;-0,83;0,22;0,42;0,6;0,5;0,48;0,34;
8356,5;1,77;-0,66;-0,88;-0,03;0,43;0,6;0,51;0,54;0,4;
8356,75;1,97;-1,2;-1,17;-0,22;0,42;0,6;0,6;0,5;0,43;
8357;2,17;-1,83;-1,26;-0,32;0,43;0,6;0,66;0,61;0,49;
8357,25;2,34;-2,38;-1,32;-0,32;0,43;0,6;0,65;0,57;0,5;
8357,5;2,36;-2,68;-1,46;-0,36;0,43;0,6;0,57;0,71;0,56;
8357,75;2,16;-2,73;-1,51;-0,37;0,43;0,6;0,44;0,69;0,55;
8358;1,98;-2,62;-1,56;-0,37;0,42;0,6;0,3;0,82;0,6;
8358,25;1,81;-2,56;-1,36;-0,37;0,43;0,6;0,15;0,8;0,58;
8358,5;1,19;-2,44;-1,51;-0,37;0,42;0,6;0,03;0,89;0,61;
8358,75;0,81;-2,19;-1,51;-0,37;0,42;0,6;-0,07;0,86;0,57;
8359;-0,41;-1,87;-1,37;-0,37;0,43;0,6;-0,2;0,88;0,58;
8359,25;-0,2;-1,64;-1,27;-0,37;0,42;0,6;-0,3;0,82;0,52;
8359,5;0,37;-1,56;-1,17;-0,37;0,47;0,6;-0,37;0,75;0,51;
8359,75;0,73;-1,67;-0,93;-0,37;0,48;0,6;-0,41;0,65;0,45;
8360;1,48;-1,91;-1,03;-0,36;0,47;0,6;-0,36;0,5;0,42;
8360,25;1,91;-2,17;-0,75;-0,02;0,48;0,6;-0,23;0,35;0,35;
8360,5;2,34;-2,09;-0,73;-0,03;0,48;0,6;-0,06;0,13;0,32;
8360,75;2,66;-1,82;-0,78;-0,07;0,48;0,6;0,09;-0,06;0,25;
8361;3,18;-1,5;-0,78;-0,07;0,47;0,6;0,17;-0,32;0,21;
8361,25;3,74;-1,33;-0,68;-0,08;0,53;0,6;0,16;-0,53;0,14;
8361,5;4,21;-1,36;-0,45;-0,03;0,57;0,6;0,08;-0,79;0,11;
8361,75;4,4;-1,5;-0,19;0,12;0,58;0,6;-0,04;-1,01;0,04;
8362;4,6;-1,69;-0,09;0,32;0,57;0,6;-0,04;-1,24;0,02;
8362,25;4,9;-1,89;0,01;0,37;0,57;0,6;0;-1,43;-0,05;
8362,5;4,99;-2,06;0,1;0,42;0,57;0,6;0,06;-1,59;-0,07;
8362,75;4,99;-2,14;0,4;0,56;0,57;0,6;0,07;-1,75;-0,13;
8363;4,98;-2,14;0,5;0,72;0,57;0,6;0,03;-1,82;-0,16;
8363,25;4,98;-2,04;0,54;1,16;0,52;0,6;-0,03;-1,93;-0,23;
8363,5;4,99;-1,97;0,69;1,44;0,53;0,6;-0,13;-1,92;-0,25;
8363,75;4,99;-1,83;0,88;1,69;0,52;0,6;-0,25;-1,97;-0,33;
8364;4,78;-1,68;0,8;1,94;0,52;0,6;-0,36;-1,89;-0,36;
8364,25;4,8;-1,55;0,79;2,22;0,52;0,6;-0,46;-1,9;-0,45;
8364,5;4,78;-1,46;0,59;2,27;0,52;0,6;-0,53;-1,77;-0,5;
8364,75;4,8;-1,41;0,49;2,42;0,53;0,6;-0,56;-1,74;-0,58;
8365;4,6;-1,31;0,35;2,57;0,52;0,6;-0,6;-1,59;-0,64;
8365,25;4,22;-1,13;0,39;2,61;0,53;0,6;-0,59;-1,53;-0,72;
8365,5;4,2;-0,98;0,39;2,61;0,52;0,6;-0,54;-1,39;-0,79;
8365,75;4,02;-0,76;0,44;2,66;0,52;0,6;-0,44;-1,3;-0,85;
8366;4,03;-0,54;0,59;2,71;0,52;0,6;-0,34;-1,19;-0,92;
8366,25;4,05;-0,35;0,93;2,71;0,52;0,6;-0,25;-1,08;-0,96;
8366,5;3,83;-0,18;1,23;2,76;0,52;0,6;-0,16;-1,01;-1,02;
8366,75;3,64;-0,05;1,56;2,76;0,53;0,6;-0,06;-0,88;-1,02;
8367;3,4;-0,07;1,96;2,85;0,53;0,6;0,02;-0,84;-1,06;
8367,25;3,06;-0,24;2,1;2,85;0,53;0,6;0,12;-0,69;-1,04;
8367,5;2,65;-0,45;2,15;2,75;0,52;0,6;0,2;-0,66;-1,05;
8367,75;2,08;-0,65;2,08;2,76;0,53;0,6;0,25;-0,49;-0,99;
8368;1,9;-0,82;1,71;2,76;0,52;0,6;0,27;-0,47;-0,98;
8368,25;1,77;-0,96;1,47;2,67;0,52;0,6;0,32;-0,28;-0,89;
