Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
13016,5;0,39;-1,67;2,32;3,41;1,16;-0,37;0,12;-0,32;0,09;
13016,75;0,59;-1,67;2,57;3,71;1,16;-0,32;0;-0,35;0,01;
13017;0,76;-1,39;2,61;3,61;1,16;-0,27;-0,08;-0,35;-0,01;
13017,25;0,75;-0,88;2,51;3,61;1,16;-0,26;-0,21;-0,35;-0,08;
13017,5;0,96;-0,52;2,37;3,56;1,16;-0,26;-0,29;-0,32;-0,11;
13017,75;1,11;-0,39;2,27;3,51;1,16;-0,3;-0,42;-0,29;-0,15;
13018;1,15;-0,34;2,17;3,52;1,06;-0,34;-0,5;-0,23;-0,18;
13018,25;1,36;-0,39;2,08;3,51;1,06;-0,33;-0,62;-0,16;-0,2;
13018,5;1,55;-0,46;1,98;3,52;1,06;-0,23;-0,68;-0,09;-0,23;
13018,75;1,54;-0,48;1,88;3,51;1,06;-0,05;-0,77;0;-0,23;
13019;1,53;-0,55;1,83;3,51;1,06;0,1;-0,81;0,07;-0,26;
13019,25;1,54;-0,62;1,74;3,51;1,07;0,13;-0,87;0,16;-0,24;
13019,5;1,52;-0,65;1,54;3,47;1,06;0,12;-0,88;0,22;-0,26;
13019,75;1,43;-0,69;1,39;3,42;1,06;0,08;-0,91;0,29;-0,22;
13020;1,32;-0,69;1,35;3,27;1,06;0,05;-0,88;0,33;-0,24;
13020,25;1,33;-0,72;1,25;3,17;1,06;0,05;-0,88;0,37;-0,2;
13020,5;1,34;-0,81;1,1;3,17;1,06;0,01;-0,82;0,37;-0,22;
13020,75;1,34;-0,79;1,1;3,08;1,06;-0,04;-0,79;0,38;-0,17;
13021;1,34;-0,69;1,06;2,93;1,06;-0,08;-0,71;0,34;-0,19;
13021,25;1,35;-0,62;1,05;2,93;1,06;-0,1;-0,65;0,32;-0,15;
13021,5;1,13;-0,6;1,3;2,93;1,06;-0,11;-0,56;0,26;-0,17;
13021,75;0,77;-0,62;1,35;2,93;1,07;-0,12;-0,49;0,21;-0,14;
13022;0,56;-0,57;1,39;2,93;1,07;-0,16;-0,4;0,13;-0,16;
13022,25;0,58;-0,49;1,64;2,93;1,06;-0,17;-0,32;0,06;-0,15;
13022,5;0,3;-0,41;1,74;2,93;1,06;-0,16;-0,24;-0,01;-0,17;
13022,75;-0,03;-0,39;1,83;2,93;1,06;-0,15;-0,16;-0,08;-0,18;
13023;0,02;-0,36;1,98;2,93;1,06;-0,12;-0,1;-0,14;-0,2;
13023,25;0;-0,36;2,13;2,93;1,06;-0,08;-0,03;-0,21;-0,22;
13023,5;-0,2;-0,33;2,12;2,93;1,06;-0,01;0,02;-0,25;-0,25;
13023,75;-0,2;-0,29;2,12;2,93;1,11;0,02;0,09;-0,3;-0,28;
13024;-0,18;-0,2;2,12;2,93;1,11;0,04;0,11;-0,31;-0,32;
13024,25;-0,38;-0,16;1,93;2,93;1,12;0,03;0,17;-0,35;-0,36;
13024,5;-0,39;-0,23;1,88;2,93;1,11;0,03;0,18;-0,35;-0,39;
13024,75;-0,37;-0,38;1,93;2,93;1,11;0,05;0,24;-0,37;-0,43;
13025;-0,37;-0,53;1,83;2,93;1,11;0,05;0,23;-0,36;-0,47;
13025,25;-0,41;-0,54;1,83;2,93;1,11;0,08;0,28;-0,37;-0,5;
13025,5;-0,39;-0,51;1,83;2,93;1,11;0,12;0,27;-0,36;-0,53;
13025,75;-0,38;-0,48;1,83;2,93;1,11;0,16;0,32;-0,38;-0,56;
13026;-0,2;-0,46;1,79;2,93;1,12;0,18;0,31;-0,38;-0,58;
13026,25;-0,2;-0,49;1,78;2,93;1,12;0,15;0,35;-0,4;-0,6;
13026,5;-0,21;-0,47;1,78;2,93;1,12;0,12;0,34;-0,41;-0,61;
13026,75;-0,21;-0,52;1,73;2,92;1,11;0,12;0,37;-0,44;-0,61;
13027;-0,2;-0,56;1,69;2,83;1,17;0,13;0,37;-0,46;-0,6;
13027,25;-0,21;-0,64;1,64;2,73;1,17;0,14;0,4;-0,48;-0,6;
13027,5;-0,21;-0,75;1,64;2,74;1,16;0,16;0,4;-0,51;-0,57;
13027,75;-0,18;-0,84;1,54;2,68;1,16;0,17;0,41;-0,53;-0,55;
13028;-0,19;-0,89;1,54;2,69;1,16;0,25;0,41;-0,54;-0,5;
13028,25;-0,21;-0,91;1,49;2,64;1,16;0,31;0,42;-0,54;-0,47;
13028,5;-0,19;-0,91;1,49;2,49;1,16;0,36;0,42;-0,52;-0,4;
13028,75;-0,2;-0,92;1,45;2,39;1,16;0,35;0,41;-0,49;-0,37;
13029;0,01;-0,94;1,29;2,25;1,26;0,31;0,4;-0,43;-0,28;
13029,25;0;-1;1,2;2,19;1,26;0,23;0,39;-0,37;-0,23;
13029,5;-0,01;-1,21;1,05;2,1;1,26;0,15;0,37;-0,27;-0,13;
13029,75;-0,02;-1,45;0,91;2;1,26;0,1;0,35;-0,17;-0,08;
13030;0,13;-1,64;0,86;1,85;1,26;0,05;0,31;-0,03;0,03;
13030,25;0,18;-1,7;0,66;1,81;1,26;-0,01;0,29;0,09;0,09;
13030,5;0,18;-1,67;0,42;1,76;1,26;-0,06;0,25;0,25;0,2;
13030,75;0,17;-1,52;0,32;1,61;1,26;-0,11;0,21;0,39;0,27;
13031;0,19;-1,35;0,11;1,56;1,26;-0,2;0,17;0,56;0,37;
13031,25;0,19;-1,2;-0,12;1,51;1,26;-0,29;0,13;0,69;0,44;
13031,5;0,19;-1,07;-0,31;1,22;1,26;-0,35;0,09;0,84;0,53;
13031,75;0,19;-0,9;-0,46;0,98;1,26;-0,37;0,05;0,95;0,6;
13032;0,21;-0,76;-0,7;0,92;1,26;-0,35;0,01;1,06;0,68;
13032,25;0,19;-0,66;-0,85;0,74;1,26;-0,29;-0,02;1,13;0,74;
13032,5;0,18;-0,6;-0,95;0,52;1,26;-0,19;-0,05;1,18;0,8;
13032,75;0,17;-0,58;-1,09;0,49;1,26;-0,07;-0,08;1,21;0,85;
13033;0,4;-0,59;-1,09;0,39;1,26;0,07;-0,1;1,2;0,88;
13033,25;0,37;-0,6;-1,09;0,34;1,26;0,23;-0,13;1,18;0,93;
13033,5;0,38;-0,62;-0,95;0,34;1,26;0,32;-0,13;1,11;0,94;
13033,75;0,39;-0,66;-0,75;0,34;1,26;0,26;-0,15;1,05;0,97;
13034;0,38;-0,8;-0,51;0,34;1,26;0,21;-0,14;0,95;0,96;
13034,25;0,58;-0,99;-0,21;0,35;1,21;0,24;-0,16;0,86;0,97;
13034,5;0,56;-1,28;0,23;0,78;1,16;0,26;-0,13;0,73;0,95;
13034,75;0,58;-1,6;0,63;1,17;1,16;0,23;-0,15;0,63;0,95;
13035;0,58;-1,71;0,91;1,42;1,16;0,22;-0,11;0,51;0,92;
13035,25;0,59;-1,46;1,1;1,51;1,16;0,24;-0,13;0,41;0,91;
13035,5;0,38;-1,24;1,25;1,41;1,16;0,26;-0,09;0,31;0,87;
13035,75;0,37;-1,29;1,09;1,32;1,16;0,24;-0,1;0,24;0,85;
13036;0,38;-1,38;1,05;1,32;1,16;0,15;-0,06;0,17;0,81;
13036,25;0,4;-1,3;1,05;1,27;1,16;0,02;-0,06;0,12;0,78;
13036,5;0,4;-1,27;1,05;1,27;1,16;-0,05;-0,03;0,08;0,73;
13036,75;0,35;-1,38;1,01;1,37;1,16;0;-0,03;0,07;0,7;
13037;0,39;-1,58;1;1,51;1,16;0,02;-0,02;0,05;0,64;
13037,25;0,39;-1,7;1,01;1,71;1,16;-0,02;-0,01;0,06;0,61;
13037,5;0,38;-1,72;1,1;1,86;1,16;-0,06;-0,01;0,06;0,54;
13037,75;0,38;-1,64;1,25;2,05;1,16;-0,03;0;0,07;0,5;
13038;0,39;-1,57;1,39;2,29;1,16;-0,02;-0,01;0,07;0,43;
13038,25;0,38;-1,46;1,44;2,39;1,16;-0,06;0,01;0,08;0,38;
13038,5;0,37;-1,31;1,49;2,44;1,17;-0,14;-0,02;0,06;0,29;
13038,75;0,39;-1,22;1,49;2,44;1,16;-0,24;0;0,05;0,24;
13039;0,37;-1,19;1,44;2,49;1,16;-0,34;-0,04;0,01;0,14;
13039,25;0,39;-1,22;1,39;2,44;1,16;-0,4;-0,02;-0,02;0,07;
13039,5;0,36;-1,21;1,39;2,59;1,16;-0,4;-0,06;-0,09;-0,03;
13039,75;0,39;-1,19;1,35;2,83;1,16;-0,34;-0,05;-0,15;-0,1;
13040;0,39;-1,15;1,67;3;1,16;-0,27;-0,08;-0,23;-0,21;
13040,25;0,38;-0,99;1,78;3,12;1,16;-0,23;-0,08;-0,31;-0,28;
13040,5;0,57;-0,69;1,78;3,32;1,17;-0,19;-0,1;-0,4;-0,38;
13040,75;0,57;-0,45;1,93;3,36;1,16;-0,15;-0,11;-0,48;-0,45;
13041;0,58;-0,37;2,08;3,41;1,16;-0,13;-0,12;-0,57;-0,53;
13041,25;0,55;-0,43;2,08;3,51;1,16;-0,13;-0,14;-0,64;-0,6;
13041,5;0,57;-0,49;2,13;3,47;1,16;-0,14;-0,14;-0,71;-0,65;
13041,75;0,59;-0,54;2,08;3,46;1,16;-0,13;-0,16;-0,76;-0,7;
13042;0,55;-0,63;2,03;3,46;1,16;-0,08;-0,14;-0,79;-0,72;
13042,25;0,55;-0,77;2,13;3,47;1,16;-0,02;-0,17;-0,82;-0,75;
13042,5;0,56;-0,82;1,98;3,42;1,16;0,02;-0,15;-0,81;-0,73;
13042,75;0,57;-0,8;1,88;3,42;1,16;0,03;-0,17;-0,81;-0,74;
13043;0,54;-0,72;1,83;3,42;1,16;0,05;-0,14;-0,76;-0,7;
13043,25;0,57;-0,59;1,88;3,41;1,17;0,07;-0,17;-0,73;-0,69;
13043,5;0,38;-0,45;1,83;3,41;1,16;0,09;-0,13;-0,66;-0,62;
13043,75;0,39;-0,38;1,88;3,37;1,16;0,07;-0,14;-0,62;-0,6;
13044;0,38;-0,42;1,93;3,17;1,16;0,08;-0,11;-0,54;-0,52;
13044,25;0,37;-0,52;1,88;3,13;1,16;0,1;-0,11;-0,49;-0,49;
13044,5;0,37;-0,65;1,79;2,88;1,16;0,12;-0,09;-0,41;-0,4;
13044,75;0,38;-0,76;1,69;2,74;1,16;0,13;-0,08;-0,37;-0,38;
13045;0,18;-0,88;1,51;2,68;1,17;0,16;-0,06;-0,3;-0,3;
13045,25;0,19;-0,98;1,39;2,68;1,16;0,16;-0,04;-0,27;-0,28;
13045,5;0,18;-1,07;1,29;2,54;1,16;0,15;-0,03;-0,22;-0,21;
13045,75;0,16;-1,1;1,1;2,54;1,16;0,15;0;-0,2;-0,2;
13046;0,18;-1,07;1,05;2,54;1,16;0,13;0;-0,18;-0,15;
13046,25;0,18;-0,99;1,05;2,49;1,16;0,12;0,04;-0,17;-0,14;
13046,5;0,17;-0,93;1,05;2,49;1,17;0,1;0,03;-0,16;-0,11;
13046,75;0,18;-0,87;1,1;2,49;1,16;0,09;0,06;-0,16;-0,11;
13047;0,18;-0,88;1,2;2,44;1,16;0,1;0,05;-0,15;-0,09;
13047,25;0,2;-0,96;1,2;2,44;1,16;0,11;0,07;-0,14;-0,08;
13047,5;0,18;-1,04;1,19;2,44;1,17;0,13;0,06;-0,13;-0,07;
13047,75;0,2;-1,12;1,2;2,44;1,16;0,16;0,06;-0,1;-0,06;
13048;0,18;-1,18;1,05;2,44;1,17;0,18;0,06;-0,08;-0,05;
13048,25;0,19;-1,26;1,05;2,44;1,16;0,19;0,04;-0,04;-0,04;
13048,5;0,19;-1,37;1;2,44;1,16;0,17;0,04;0;-0,02;
13048,75;0,2;-1,43;0,9;2,44;1,21;0,14;0,02;0,05;-0,01;
13049;0,39;-1,46;0,76;2,44;1,21;0,1;0,03;0,11;0,01;
13049,25;0,38;-1,47;0,76;2,44;1,21;0,08;-0,01;0,17;0,02;
13049,5;0,38;-1,47;0,76;2,44;1,21;0,06;0,01;0,23;0,04;
13049,75;0,38;-1,44;0,61;2,44;1,21;0,04;-0,03;0,29;0,04;
13050;0,38;-1,4;0,61;2,44;1,21;-0,03;-0,01;0,34;0,05;
13050,25;0,39;-1,38;0,51;2,44;1,21;-0,09;-0,03;0,39;0,05;
13050,5;0,38;-1,36;0,36;2,45;1,21;-0,15;-0,02;0,43;0,04;
13050,75;0,55;-1,37;0,32;2,44;1,21;-0,19;-0,02;0,45;0,02;
13051;0,56;-1,36;0,13;2,44;1,21;-0,24;-0,01;0,46;-0,01;
13051,25;0,57;-1,37;0,08;2,44;1,21;-0,29;0;0,45;-0,04;
13051,5;0,57;-1,29;0,08;2,44;1,21;-0,32;0,01;0,44;-0,1;
13051,75;0,56;-1,17;0,08;2,44;1,22;-0,32;0,04;0,41;-0,13;
13052;0,78;-1,01;0,23;2,44;1,21;-0,31;0,03;0,38;-0,21;
13052,25;0,76;-0,9;0,5;2,54;1,21;-0,26;0,08;0,33;-0,25;
13052,5;0,76;-0,76;0,67;2,88;1,21;-0,22;0,07;0,28;-0,33;
13052,75;0,77;-0,56;1,01;3,08;1,21;-0,21;0,13;0,23;-0,36;
13053;0,76;-0,45;1,28;3,18;1,21;-0,17;0,1;0,17;-0,44;
13053,25;0,56;-0,41;1,29;3,17;1,21;-0,14;0,17;0,14;-0,46;
13053,5;0,75;-0,43;1,25;3,17;1,21;-0,11;0,14;0,09;-0,52;
13053,75;0,76;-0,59;1,2;3,07;1,21;-0,1;0,19;0,07;-0,51;
13054;0,76;-0,72;1,01;3,08;1,21;-0,08;0,16;0,04;-0,55;
13054,25;0,76;-0,75;0,95;3,07;1,21;-0,01;0,21;0,05;-0,52;
13054,5;0,75;-0,79;0,96;3,07;1,21;0,05;0,19;0,05;-0,52;
13054,75;0,76;-0,75;0,91;3,07;1,21;0,12;0,21;0,08;-0,46;
13055;0,76;-0,68;0,86;2,98;1,21;0,19;0,21;0,1;-0,43;
13055,25;0,76;-0,59;0,76;2,64;1,16;0,21;0,22;0,15;-0,35;
13055,5;0,76;-0,54;0,67;2,44;1,16;0,25;0,23;0,18;-0,3;
13055,75;0,77;-0,53;0,61;2,25;1,16;0,3;0,22;0,23;-0,2;
13056;0,75;-0,61;0,65;2;1,11;0,31;0,25;0,26;-0,13;
13056,25;0,75;-0,79;0,61;1,81;1,06;0,32;0,23;0,31;-0,04;
13056,5;0,76;-1,01;0,61;1,71;1,07;0,36;0,28;0,33;0,04;
13056,75;0,76;-1,23;0,61;1,66;1,07;0,45;0,25;0,34;0,12;
13057;0,74;-1,46;0,61;1,61;1,01;0,54;0,3;0,34;0,2;
13057,25;0,76;-1,64;0,62;1,56;1,01;0,59;0,27;0,32;0,26;
13057,5;0,77;-1,71;0,76;1,41;1,02;0,61;0,32;0,3;0,32;
13057,75;0,75;-1,71;0,86;1,32;1,02;0,6;0,3;0,24;0,36;
13058;0,76;-1,77;0,95;1,32;0,96;0,58;0,33;0,2;0,4;
13058,25;0,58;-1,95;1,2;1,32;0,97;0,55;0,31;0,12;0,42;
13058,5;0,58;-2,14;1,34;1,32;0,97;0,49;0,33;0,06;0,45;
13058,75;0,41;-2,31;1,4;1,32;0,97;0,43;0,31;-0,03;0,45;
13059;0,39;-2,44;1,46;1,32;0,97;0,4;0,29;-0,09;0,46;
13059,25;0,38;-2,6;1,69;1,32;0,97;0,38;0,28;-0,17;0,46;
13059,5;0,18;-2,75;1,69;1,32;0,97;0,34;0,22;-0,22;0,46;
13059,75;-0,01;-2,87;1,69;1,32;0,97;0,25;0,2;-0,28;0,45;
13060;0,61;-2,93;1,74;1,32;0,97;0,17;0,12;-0,31;0,46;
13060,25;0,95;-2,94;1,69;1,32;0,96;0,08;0,09;-0,34;0,45;
13060,5;0,98;-2,91;1,64;1,37;0,97;-0,01;-0,01;-0,33;0,46;
13060,75;1,14;-2,86;1,64;1,37;0,97;-0,05;-0,05;-0,32;0,45;
13061;1,16;-2,77;1,64;1,37;0,96;-0,06;-0,17;-0,29;0,47;
13061,25;1,37;-2,69;1,49;1,37;0,97;-0,08;-0,22;-0,25;0,46;
13061,5;1,55;-2,64;1,44;1,37;1,01;-0,09;-0,33;-0,19;0,48;
13061,75;1,57;-2,54;1,44;1,37;1,01;-0,11;-0,4;-0,13;0,46;
13062;1,76;-2,41;1,39;1,36;1,01;-0,16;-0,49;-0,07;0,48;
13062,25;1,74;-2,44;1,3;1,37;1,02;-0,22;-0,57;0;0,46;
13062,5;1,74;-2,58;1,11;1,37;1,01;-0,3;-0,63;0,06;0,47;
13062,75;1,75;-2,64;1,1;1,42;1,02;-0,36;-0,71;0,12;0,44;
13063;1,73;-2,65;1,1;1,42;1,02;-0,41;-0,73;0,16;0,44;
13063,25;1,75;-2,6;1;1,63;1,01;-0,41;-0,81;0,19;0,39;
13063,5;1,75;-2,44;0,96;1,66;1,01;-0,37;-0,78;0,22;0,38;
13063,75;1,77;-2,19;0,96;1,72;1,01;-0,36;-0,84;0,21;0,33;
13064;1,73;-1,88;0,96;1,81;1,02;-0,39;-0,78;0,2;0,31;
