Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
565;0;1,3;0;0;0;0,53;0;0;0;
565,25;0;0,67;0;0;0;0,6;0;0;0;
565,5;0;0,29;0;0;0;0,63;0;0;0;
565,75;0;0,29;0;0;0;0,7;0;0;0;
566;0;0,36;0;0;0;0,82;0;0;0;
566,25;0;0,22;0;0;0;0,86;0;0;0;
566,5;0;-0,28;0;0;0;0,94;0;0;0;
566,75;0;-0,51;0;0;0;0,9;0;0;0;
567;0;-0,59;0;0;0;0,87;0;0;0;
567,25;0;-0,81;0;0;0;0,91;0;0;0;
567,5;0;-1,15;0;0;0;1,02;0;0;0;
567,75;0;-1,28;0;0;0;1,09;0;0;0;
568;0;-1,52;0;0;0;0,98;0;0;0;
568,25;0;-2,02;0;0;0;0,95;0;0;0;
568,5;0;-2,32;0;0;0;1,01;0;0;0;
568,75;0;-2,43;0;0;0;1,01;0;0;0;
569;0;-2,69;0;0;0;0,88;0;0;0;
569,25;0;-3,05;0;0;0;0,78;0;0;0;
569,5;0;-3,23;0;0;0;0,68;0;0;0;
569,75;0;-3,36;0;0;0;0,53;0;0;0;
570;0;-3,62;0;0;0;0,44;0;0;0;
570,25;2,97;-3,85;1,2;-0,77;1,7;0,38;-0,97;-1,01;0,18;
570,5;2,41;-3,79;0,96;-0,97;1,7;0,2;-1,08;-1,08;0,19;
570,75;2,2;-3,61;0,66;-1,22;1,7;-0,01;-1,23;-1,09;0,21;
571;2,21;-3,56;0,37;-1,36;1,7;-0,09;-1,18;-0,93;0,28;
571,25;1,84;-3,62;0,09;-1,36;1,7;-0,2;-1,15;-0,7;0,38;
571,5;1,24;-3,65;-0,21;-1,37;1,7;-0,37;-0,9;-0,31;0,51;
571,75;1,24;-3,58;-0,3;-1,36;1,7;-0,51;-0,7;0,1;0,65;
572;1,25;-3,3;-0,4;-1,36;1,7;-0,5;-0,35;0,6;0,79;
572,25;1,27;-3,03;-0,65;-1,36;1,75;-0,47;-0,07;1,03;0,91;
572,5;1,25;-2,94;-0,7;-1,36;1,76;-0,5;0,27;1,45;0,99;
572,75;1,06;-2,77;-0,85;-1,31;1,76;-0,54;0,52;1,73;1,03;
573;1,05;-2,5;-0,89;-1,02;1,75;-0,5;0,73;1,93;1;
573,25;1,04;-2,32;-0,94;-0,83;1,75;-0,45;0,9;2;0,92;
573,5;0,66;-2,27;-0,89;-0,58;1,75;-0,36;0,97;1,95;0,79;
573,75;0,66;-2,21;-0,8;-0,43;1,75;-0,25;1,05;1,83;0,63;
574;0,67;-2,05;-0,55;-0,09;1,76;-0,16;1,01;1,61;0,45;
574,25;0,66;-2;-0,26;0,11;1,75;-0,05;1,06;1,4;0,26;
574,5;0,67;-2,15;-0,01;0,4;1,75;0,07;0,95;1,11;0,08;
574,75;0,65;-2,22;0,23;0,74;1,75;0,16;0,99;0,9;-0,08;
575;0,66;-2,21;0,68;1,09;1,76;0,22;0,84;0,61;-0,22;
575,25;-0,49;-2,28;1,06;1,32;1,75;0,28;0,88;0,42;-0,33;
575,5;-0,48;-2,47;1,4;1,66;1,75;0,3;0,69;0,16;-0,4;
575,75;-0,28;-2,63;1,89;2;1,76;0,33;0,7;0,02;-0,46;
576;-0,26;-2,72;2,18;2,2;1,7;0,38;0,49;-0,18;-0,46;
576,25;0,1;-2,79;2,18;2,15;2,05;0,47;0,46;-0,27;-0,46;
576,5;0,34;-2,93;2,34;2,15;1,65;0,5;0,25;-0,41;-0,39;
576,75;0,47;-3,04;2,2;2,15;0,69;0,48;0,2;-0,43;-0,32;
577;0,48;-2,95;1,89;2,09;-0,03;0,4;0,03;-0,46;-0,19;
577,25;0,68;-2,99;1,69;1,76;-0,75;0,33;-0,01;-0,41;-0,06;
577,5;0,68;-3,29;1,45;1,51;-1,46;0,23;-0,1;-0,35;0,1;
577,75;0,67;-3,61;1,35;1,33;-3,52;0,16;-0,13;-0,24;0,26;
578;0,67;-3,72;1,37;1,32;-3,53;0,09;-0,14;-0,11;0,43;
578,25;0,51;-3,72;1,2;1,32;-3,53;-0,04;-0,16;0,02;0,59;
578,5;0,51;-3,68;1,11;1,32;-3,52;-0,13;-0,1;0,16;0,72;
578,75;0,49;-3,61;1,06;1,32;-3,13;-0,23;-0,1;0,24;0,84;
579;0,47;-3,41;0,96;1,32;-3,03;-0,34;-0,01;0,34;0,89;
579,25;0,33;-3,27;0,81;1,32;-2,73;-0,42;-0,01;0,36;0,93;
579,5;0,27;-3,19;0,78;1,32;-2,59;-0,45;0,11;0,39;0,9;
579,75;0,31;-2,92;0,86;1,32;-0,81;-0,51;0,11;0,34;0,86;
580;0,3;-2,55;0,96;1,32;0,8;-0,54;0,22;0,29;0,73;
580,25;0,09;-2,3;1,01;1,32;1,46;-0,56;0,23;0,2;0,62;
580,5;0,11;-2,26;1,31;1,62;1,5;-0,58;0,33;0,11;0,43;
580,75;-0,1;-2,37;1,35;1,95;1,55;-0,63;0,35;0;0,26;
581;-0,09;-2,35;1,3;2,4;1,56;-0,66;0,42;-0,12;0,03;
581,25;-0,09;-2,18;1,35;2,74;1,57;-0,61;0,44;-0,21;-0,16;
581,5;-0,28;-2,07;1,49;3,18;1,6;-0,54;0,48;-0,32;-0,38;
581,75;-0,27;-1,94;1,5;3,61;1,61;-0,49;0,5;-0,38;-0,56;
582;-0,28;-1,68;1,69;4;1,61;-0,49;0,51;-0,46;-0,76;
582,25;-0,27;-1,39;1,74;4,25;1,6;-0,55;0,52;-0,46;-0,9;
582,5;-0,08;-1,22;1,74;4,39;1,6;-0,57;0,5;-0,5;-1,03;
582,75;-0,1;-1,09;1,64;4,49;1,6;-0,47;0,5;-0,45;-1,11;
583;-0,07;-0,94;1,69;4,59;1,56;-0,38;0,48;-0,43;-1,16;
583,25;-0,1;-0,82;1,44;4,49;1,56;-0,35;0,47;-0,35;-1,18;
583,5;-0,1;-0,81;1,3;4,44;1,55;-0,35;0,44;-0,3;-1,15;
583,75;-0,08;-0,72;1,2;4,44;1,55;-0,26;0,42;-0,21;-1,11;
584;-0,09;-0,65;1,25;4,44;1,56;-0,15;0,4;-0,14;-1,02;
584,25;-0,11;-0,76;1,25;4,44;1,55;-0,08;0,36;-0,08;-0,93;
584,5;-0,1;-0,94;1,25;4,44;1,55;-0,03;0,36;-0,01;-0,81;
584,75;-0,1;-0,89;1,39;4,2;1,5;0,04;0,31;0;-0,7;
585;-0,11;-0,62;1,44;4,05;1,51;0,11;0,32;0,04;-0,58;
585,25;0,11;-0,6;1,49;4;1,5;0,23;0,26;-0,01;-0,46;
585,5;0,27;-0,77;1,54;4;1,51;0,33;0,28;0;-0,36;
585,75;0,29;-0,84;1,69;3,91;1,51;0,32;0,22;-0,1;-0,27;
586;0,51;-0,85;1,74;3,81;1,5;0,27;0,25;-0,12;-0,19;
586,25;0,49;-0,94;1,84;3,57;1,51;0,32;0,18;-0,24;-0,13;
586,5;0,68;-1,13;1,94;3,52;1,5;0,42;0,22;-0,28;-0,09;
586,75;0,64;-1,4;2,08;3,47;1,51;0,4;0,16;-0,4;-0,07;
587;0,7;-1,63;2,13;3,42;1,55;0,32;0,19;-0,42;-0,05;
587,25;0,68;-1,71;2,23;3,42;1,6;0,29;0,16;-0,5;-0,05;
587,5;0,48;-1,75;2,23;3,42;1,6;0,27;0,18;-0,49;-0,05;
587,75;0,49;-1,85;2,23;3,42;1,61;0,2;0,16;-0,51;-0,06;
588;0,45;-1,86;2,13;3,42;1,65;0,11;0,18;-0,45;-0,06;
588,25;0,49;-1,79;2,08;3,42;1,71;-0,01;0,19;-0,4;-0,07;
588,5;0,48;-1,72;1,93;3,42;1,75;-0,11;0,19;-0,3;-0,06;
588,75;0,47;-1,71;1,79;3,42;1,75;-0,19;0,23;-0,19;-0,05;
589;0,49;-1,65;1,64;3,42;1,8;-0,23;0,22;-0,06;-0,01;
589,25;0,48;-1,54;1,49;3,42;1,8;-0,27;0,27;0,08;0,01;
589,5;0,5;-1,45;1,45;3,42;1,8;-0,27;0,25;0,22;0,07;
589,75;0,47;-1,39;1,3;3,42;1,8;-0,22;0,31;0,36;0,11;
590;0,65;-1,29;1,1;3,42;1,81;-0,19;0,29;0,47;0,18;
590,25;0,68;-1,13;1,07;3,42;1,85;-0,17;0,34;0,58;0,22;
590,5;0,47;-1,05;1,06;3,42;1,85;-0,13;0,32;0,64;0,29;
590,75;0,49;-1,05;0,96;3,42;1,85;-0,08;0,35;0,69;0,32;
591;0,48;-1,06;0,86;3,42;1,85;-0,05;0,32;0,69;0,37;
591,25;0,47;-1,12;0,86;3,42;1,85;0,02;0,33;0,65;0,37;
591,5;0,48;-1,14;0,81;3,42;1,85;0,16;0,29;0,59;0,39;
591,75;0,68;-1,21;0,86;3,42;1,89;0,3;0,26;0,48;0,36;
592;0,67;-1,26;0,97;3,42;1,95;0,35;0,22;0,37;0,34;
592,25;0,69;-1,3;1,25;3,42;1,95;0,39;0,16;0,21;0,28;
592,5;0,69;-1,29;1,5;3,42;1,95;0,42;0,1;0,07;0,22;
592,75;0,67;-1,44;1,74;3,42;1,95;0,35;0,01;-0,09;0,14;
593;0,7;-1,78;2,14;3,42;1,95;0,3;-0,07;-0,23;0,05;
593,25;0,68;-2,03;2,52;3,42;1,95;0,14;-0,18;-0,37;-0,04;
593,5;0,87;-2,11;2,85;3,52;1,95;-0,12;-0,28;-0,48;-0,14;
593,75;1,09;-2,21;3,15;3,96;1,95;-0,24;-0,4;-0,56;-0,23;
594;1,24;-2,33;3,25;4,4;1,9;-0,2;-0,51;-0,62;-0,32;
594,25;1,65;-2,17;3,11;4,59;1,56;-0,16;-0,63;-0,62;-0,38;
594,5;2,22;-2,04;3,12;4,77;1,31;-0,21;-0,75;-0,63;-0,45;
594,75;2,21;-1,62;2,69;4,78;1,26;-0,28;-0,86;-0,55;-0,48;
595;2,02;-0,91;2,38;4,79;1,26;-0,32;-0,98;-0,51;-0,52;
595,25;1,85;-0,58;2,18;4,79;1,31;-0,37;-1,06;-0,37;-0,5;
595,5;1,83;-0,7;1,98;4,74;1,31;-0,43;-1,17;-0,3;-0,5;
595,75;1,83;-0,97;1,84;4,49;1,41;-0,43;-1,22;-0,12;-0,44;
596;1,83;-1,15;1,69;4,25;1,46;-0,45;-1,31;-0,04;-0,4;
596,25;1,84;-1,2;1,64;4,01;1,46;-0,37;-1,32;0,13;-0,32;
596,5;1,66;-1,16;1,54;3,76;1,41;-0,16;-1,38;0,19;-0,26;
596,75;1,64;-1,11;1,5;3,42;1,4;-0,03;-1,36;0,33;-0,15;
597;1,64;-1,03;1,5;3,32;1,27;0;-1,39;0,36;-0,08;
597,25;1,63;-0,88;1,5;3,13;1,16;-0,04;-1,34;0,44;0,02;
597,5;1,64;-0,69;1,5;3,08;1,11;-0,09;-1,33;0,43;0,09;
597,75;1,65;-0,51;1,35;3,03;1,11;-0,08;-1,25;0,45;0,18;
598;1,45;-0,44;1,45;2,98;1,06;0,01;-1,22;0,39;0,23;
598,25;1,43;-0,49;1,49;2,98;0,96;0,07;-1,13;0,35;0,29;
598,5;1,45;-0,71;1,5;2,88;0,92;0,14;-1,07;0,27;0,32;
598,75;1,06;-0,85;1,54;2,69;0,91;0,23;-0,99;0,19;0,35;
599;0,87;-0,88;1,54;2,64;0,91;0,31;-0,91;0,1;0,35;
599,25;0,48;-0,97;1,54;2,64;0,91;0,36;-0,85;0;0,35;
599,5;0,17;-1,19;1,64;2,64;0,97;0,37;-0,77;-0,07;0,33;
599,75;0,11;-1,33;1,69;2,64;1,02;0,35;-0,73;-0,16;0,31;
600;0,1;-1,44;1,74;2,64;1,06;0,29;-0,64;-0,2;0,27;
600,25;0,11;-1,57;1,78;2,64;1,16;0,26;-0,62;-0,27;0,24;
600,5;0,1;-1,61;1,84;2,64;1,36;0,27;-0,55;-0,27;0,2;
600,75;0,11;-1,59;1,88;2,64;1,46;0,24;-0,55;-0,3;0,17;
601;0,11;-1,54;1,94;2,64;1,45;0,17;-0,49;-0,26;0,14;
601,25;0,09;-1,54;1,93;2,64;1,46;0,15;-0,49;-0,25;0,12;
601,5;0,1;-1,59;1,84;2,64;1,46;0,14;-0,44;-0,18;0,11;
601,75;0,28;-1,62;1,74;2,64;1,46;0,12;-0,44;-0,13;0,1;
602;0,3;-1,68;1,74;2,64;1,45;0,11;-0,39;-0,05;0,12;
602,25;0,1;-1,68;1,68;2,64;1,46;0,12;-0,37;0,01;0,13;
602,5;0,28;-1,71;1,67;2,64;1,51;0,12;-0,33;0,09;0,17;
602,75;0,3;-1,79;1,49;2,64;1,51;0,07;-0,29;0,15;0,19;
603;0,3;-1,86;1,49;2,64;1,51;-0,01;-0,24;0,21;0,24;
603,25;0,31;-1,93;1,44;2,64;1,51;-0,06;-0,17;0,25;0,27;
603,5;0,29;-1,95;1,45;2,64;1,55;-0,08;-0,12;0,28;0,33;
603,75;0,3;-1,94;1,35;2,64;1,56;-0,05;-0,03;0,29;0,35;
604;0,3;-1,89;1,35;2,64;1,56;-0,02;0,02;0,28;0,4;
604,25;0,3;-1,74;1,32;2,64;1,56;0,01;0,12;0,26;0,4;
604,5;0,46;-1,57;1,3;2,64;1,56;0,03;0,17;0,23;0,43;
604,75;0,5;-1,45;1,47;2,64;1,51;0,03;0,26;0,18;0,42;
605;0,68;-1,43;1,68;2,64;1,46;0,01;0,3;0,13;0,42;
605,25;0,68;-1,52;1,64;2,64;1,41;0,01;0,37;0,05;0,38;
605,5;0,87;-1,66;1,69;2,64;1,36;0,04;0,4;0;0,36;
605,75;1,06;-1,81;1,74;2,64;1,31;0,1;0,44;-0,08;0,3;
606;1,24;-1,96;1,74;2,64;1,21;0,12;0,44;-0,11;0,25;
606,25;1,26;-2,01;1,74;2,64;1,21;0,11;0,45;-0,19;0,17;
606,5;1,25;-1,99;1,79;2,64;1,21;0,08;0,43;-0,19;0,11;
606,75;1,45;-1,96;1,79;2,64;1,21;0,04;0,4;-0,25;0,03;
607;1,66;-2;1,84;2,64;1,21;0,01;0,38;-0,22;-0,04;
607,25;1,65;-2,02;1,89;2,69;1,31;-0,05;0,32;-0,25;-0,11;
607,5;1,64;-1,93;1,88;2,84;1,35;-0,09;0,3;-0,2;-0,17;
607,75;1,64;-1,76;1,88;2,84;1,36;-0,13;0,23;-0,2;-0,22;
608;1,82;-1,67;1,84;2,89;1,36;-0,2;0,22;-0,12;-0,25;
608,25;1,83;-1,65;1,79;2,88;1,41;-0,27;0,15;-0,1;-0,28;
608,5;1,85;-1,68;1,69;2,93;1,46;-0,33;0,17;-0,02;-0,28;
608,75;1,84;-1,67;1,5;3,03;1,46;-0,38;0,13;0,02;-0,28;
609;1,83;-1,68;1,3;3,03;1,46;-0,38;0,18;0,08;-0,26;
609,25;1,82;-1,61;1,11;3,08;1,46;-0,36;0,17;0,13;-0,23;
609,5;1,83;-1,39;1,06;3,08;1,5;-0,32;0,25;0,17;-0,19;
609,75;1,85;-1,15;0,96;3,08;1,51;-0,27;0,29;0,21;-0,14;
610;1,64;-1,02;0,91;3,03;1,6;-0,21;0,4;0,21;-0,1;
610,25;1,62;-0,89;0,91;2,98;1,7;-0,15;0,48;0,24;-0,05;
610,5;1,44;-0,78;0,92;2,94;1,75;-0,08;0,6;0,2;-0,01;
610,75;1,09;-0,69;1,06;2,93;1,75;0,07;0,71;0,21;0,04;
611;0,89;-0,71;1,31;2,93;1,75;0,31;0,84;0,13;0,05;
611,25;0,67;-0,85;1,48;2,88;1,75;0,55;0,96;0,12;0,08;
611,5;0,58;-1,06;1,84;2,88;1,75;0,55;1,07;0,03;0,07;
611,75;0,27;-1,22;2,23;2,88;1,65;0,38;1,18;0,01;0,07;
612;0,3;-1,44;2,37;2,88;1,65;0,15;1,27;-0,09;0,03;
612,25;0,11;-1,81;2,33;2,88;1,6;-0,02;1,36;-0,12;0,01;
612,5;0,13;-2,31;2,3;3,03;1,36;-0,12;1,4;-0,21;-0,06;
612,75;0,1;-2,79;1,91;3,07;1,36;-0,14;1,46;-0,24;-0,09;
613;0,1;-2,67;1,79;3,16;1,36;-0,11;1,46;-0,3;-0,18;
613,25;0,11;-2,02;1,74;3,08;1,36;-0,07;1,48;-0,32;-0,22;
613,5;0,11;-1,24;1,74;3,03;1,35;-0,07;1,43;-0,35;-0,31;
613,75;0,1;-0,62;1,69;3,03;1,36;-0,15;1,41;-0,35;-0,35;
614;0,09;-0,35;1,64;3,03;1,36;-0,31;1,32;-0,35;-0,42;
614,25;-0,08;-0,44;1,55;3,03;1,36;-0,48;1,26;-0,33;-0,45;
614,5;-0,07;-0,72;1,44;3,03;1,36;-0,46;1,15;-0,3;-0,5;
614,75;-0,08;-1,01;1,4;3,03;1,36;-0,27;1,05;-0,26;-0,51;
615;-0,11;-1,24;1,25;3,03;1,36;-0,02;0,92;-0,21;-0,54;
615,25;-0,09;-1,37;1,2;2,93;1,36;0,18;0,81;-0,16;-0,52;
615,5;-0,09;-1,38;1,25;2,83;1,35;0,26;0,68;-0,11;-0,52;
615,75;0,1;-1,35;1,06;2,74;1,36;0,24;0,56;-0,06;-0,48;
616;0,09;-1,29;0,96;2,64;1,35;0,17;0,43;-0,02;-0,46;
616,25;0,1;-1,22;1;2,63;1,36;0,1;0,31;0,02;-0,41;
616,5;0,1;-1,17;0,96;2,59;1,36;0,05;0,19;0,05;-0,37;
616,75;0,11;-1,15;0,86;2,39;1,31;0,03;0,08;0,08;-0,32;
617;0,12;-1,14;0,95;2,2;1,3;0,06;-0,02;0,08;-0,27;
617,25;0,11;-1,15;0,96;2,2;1,31;0,08;-0,11;0,09;-0,22;
617,5;0,28;-1,22;1,01;2,2;1,31;0,06;-0,2;0,07;-0,17;
617,75;0,08;-1,3;0,96;2,19;1,31;0,01;-0,27;0,07;-0,14;
618;0,12;-1,39;0,96;2,2;1,31;-0,05;-0,35;0,03;-0,09;
618,25;0,12;-1,47;0,96;2,2;1,31;-0,07;-0,4;0,02;-0,08;
618,5;0,1;-1,55;1,01;2,2;1,3;-0,04;-0,46;-0,02;-0,03;
618,75;0,09;-1,59;0,96;2,2;1,31;0,01;-0,49;-0,05;-0,03;
619;0,09;-1,48;0,96;2,2;1,31;0,07;-0,54;-0,08;0,01;
619,25;0,1;-1,24;0,96;2,2;1,31;0,11;-0,56;-0,11;0;
619,5;0,1;-1,01;0,9;2,2;1,31;0,12;-0,61;-0,12;0,04;
619,75;0,11;-0,95;0,86;2,2;1,36;0,1;-0,61;-0,16;0,02;
620;-0,08;-1,01;0,86;2,2;1,41;0,07;-0,67;-0,14;0,06;
620,25;-0,5;-1,18;0,96;2,2;1,46;0,03;-0,67;-0,18;0,04;
620,5;-0,46;-1,43;0,86;2,2;1,46;0,02;-0,74;-0,14;0,08;
620,75;-0,47;-1,63;0,95;2,2;1,46;0,05;-0,74;-0,17;0,06;
621;-0,47;-1,75;1,01;2,2;1,46;0,08;-0,82;-0,11;0,1;
621,25;-0,47;-1,78;1,11;2,2;1,45;0,09;-0,84;-0,14;0,09;
621,5;-0,47;-1,75;1,1;2,2;1,46;0,07;-0,94;-0,07;0,11;
621,75;-0,47;-1,68;1,1;2,2;1,46;0,04;-0,98;-0,09;0,11;
622;-0,45;-1,55;1,1;2,2;1,46;0;-1,09;-0,02;0,13;
622,25;-0,48;-1,38;1,05;2,2;1,46;-0,06;-1,16;-0,03;0,14;
622,5;-0,47;-1,26;0,95;2,2;1,46;-0,14;-1,28;0,04;0,16;
622,75;-0,47;-1,23;0,96;2,2;1,51;-0,2;-1,38;0,03;0,17;
623;-0,48;-1,23;0,91;2,2;1,51;-0,22;-1,49;0,09;0,2;
623,25;-0,45;-1,31;1,01;2,4;1,51;-0,14;-1,62;0,1;0,22;
623,5;-0,47;-1,44;1,01;2,59;1,51;-0,04;-1,72;0,15;0,26;
623,75;-0,49;-1,44;1,01;2,64;1,56;0,03;-1,86;0,18;0,3;
624;-0,48;-1,32;0,96;2,64;1,6;0,06;-1,95;0,22;0,35;
624,25;-0,47;-1,18;0,86;2,59;1,71;0,07;-2,1;0,27;0,4;
624,5;-0,46;-1,1;0,86;2,59;1,7;0,06;-2,15;0,3;0,47;
624,75;-0,46;-1,27;0,86;2,49;1,75;0,02;-2,3;0,37;0,53;
625;-0,46;-1,42;0,67;2,49;1,8;-0,03;-2,33;0,39;0,61;
625,25;-0,28;-1,45;0,57;2,49;1,8;-0,02;-2,46;0,47;0,67;
625,5;-0,28;-1,44;0,52;2,44;1,8;0,01;-2,47;0,49;0,76;
625,75;-0,26;-1,45;0,47;2,44;1,8;0,07;-2,58;0,58;0,82;
626;-0,27;-1,42;0,57;2,44;1,8;0,1;-2,56;0,59;0,89;
626,25;-0,28;-1,36;0,56;2,44;1,8;0,06;-2,65;0,67;0,93;
626,5;-0,29;-1,36;0,52;2,3;1,8;0,03;-2,62;0,67;0,97;
626,75;-0,28;-1,38;0,42;2,25;1,8;0,08;-2,68;0,73;0,98;
627;-0,46;-1,37;0,47;2;1,75;0,14;-2,65;0,71;0,96;
627,25;-0,48;-1,4;0,23;2;1,76;0,16;-2,69;0,73;0,93;
627,5;-0,46;-1,41;0,23;2;1,75;0,16;-2,66;0,69;0,85;
627,75;-0,45;-1,45;0,37;1,85;1,75;0,17;-2,67;0,67;0,78;
628;-0,47;-1,52;0,37;1,86;1,75;0,16;-2,65;0,61;0,63;
628,25;-0,47;-1,69;0,37;1,86;1,75;0,16;-2,64;0,54;0,52;
628,5;-0,49;-1,87;0,57;1,86;1,75;0,18;-2,62;0,45;0,32;
628,75;-0,48;-1,93;0,62;1,86;1,7;0,2;-2,58;0,36;0,18;
629;-0,47;-1,89;0,76;1,85;1,66;0,14;-2,56;0,25;-0,05;
629,25;-0,27;-1,87;1,01;2,2;1,65;-0,06;-2,5;0,13;-0,19;
629,5;-0,27;-1,85;1,25;2,89;1,65;-0,39;-2,46;0,01;-0,42;
629,75;-0,27;-1,87;1,69;3,56;1,65;-0,74;-2,37;-0,11;-0,54;
630;-0,01;-1,91;2,08;4,5;1,61;-0,87;-2,3;-0,23;-0,74;
630,25;0,31;-2,01;2,42;4,79;1,56;-0,69;-2,19;-0,34;-0,82;
630,5;0,69;-1,84;2,68;5,08;1,26;-0,33;-2,08;-0,43;-0,96;
630,75;0,5;-1,29;2,61;5,08;1,26;-0,01;-1,94;-0,51;-0,98;
631;0,5;-0,34;2,42;4,86;1,36;0,2;-1,78;-0,58;-1,04;
631,25;0,29;0,53;2,33;4,21;1,46;0,29;-1,62;-0,61;-1;
631,5;0,29;0,73;2,28;3,71;1,51;0,31;-1,41;-0,64;-0,97;
631,75;0,27;0,13;2,23;3,37;1,56;0,26;-1,22;-0,63;-0,88;
632;0,11;-0,9;2,08;3,08;1,6;0,27;-0,96;-0,63;-0,79;
632,25;0,1;-1,83;1,95;2,83;1,6;0,4;-0,73;-0,58;-0,67;
632,5;0,1;-2,46;1,89;2,59;1,6;0,67;-0,43;-0,54;-0,53;
632,75;0,1;-2,75;1,66;2,54;1,66;0,93;-0,17;-0,47;-0,4;
633;0,08;-2,85;1,62;2,4;1,7;0,98;0,16;-0,41;-0,25;
633,25;0,12;-2,79;1,64;2,39;1,7;0,75;0,47;-0,33;-0,14;
633,5;0,1;-2,64;1,64;2,39;1,7;0,43;0,82;-0,26;-0,01;
633,75;-0,1;-2,48;1,64;2,39;1,7;0,12;1,18;-0,2;0,06;
634;-0,11;-2,37;1,55;2,39;1,75;-0,12;1,55;-0,13;0,15;
634,25;-0,09;-2,27;1,44;2,39;1,71;-0,24;1,95;-0,09;0,15;
634,5;-0,27;-2,19;1,4;2,39;1,65;-0,27;2,32;-0,03;0,19;
634,75;-0,49;-2,13;1,49;2,39;1,65;-0,31;2,77;-0,03;0,14;
635;0,85;-2,19;1,4;2,4;1,65;-0,36;3,13;0,02;0,12;
635,25;1,46;-2,18;1,3;2,39;1,6;-0,4;3,62;-0,01;0,03;
635,5;2,03;-2,09;1,26;2,4;1,6;-0,42;3,96;0,03;-0,03;
635,75;2,22;-2,04;1,21;2,69;1,61;-0,39;4,45;-0,03;-0,14;
636;2,4;-2,03;1,25;2,69;1,6;-0,33;4,77;0;-0,22;
636,25;2,4;-1,86;1,45;2,83;1,6;-0,26;5,24;-0,07;-0,33;
636,5;2,6;-1,55;1,49;2,93;1,6;-0,21;5,52;-0,05;-0,39;
636,75;2,89;-1,27;1,69;2,89;1,6;-0,12;5,95;-0,11;-0,47;
637;3,38;-1,1;1,74;2,73;1,6;-0,03;6,18;-0,1;-0,5;
637,25;4,06;-1,1;1,79;2,74;1,6;-0,01;6,52;-0,14;-0,54;
637,5;4,9;-1,2;1,79;2,74;1,6;-0,04;6,7;-0,12;-0,52;
637,75;5,52;-1,34;1,7;2,75;1,6;-0,04;6,94;-0,13;-0,52;
638;6,28;-1,55;1,7;2,75;1,6;0;7,05;-0,11;-0,45;
638,25;7,48;-1,82;1,7;2,75;1,61;0,03;7,19;-0,09;-0,39;
638,5;8,99;-2;1,66;2,75;1,61;0,06;7,25;-0,07;-0,28;
638,75;10,17;-2,02;1,42;2,75;1,6;0,09;7,27;-0,02;-0,2;
639;11,38;-1,91;1,46;2,75;1,61;0,15;7,29;0,01;-0,06;
639,25;12,97;-1,74;1,47;2,71;1,6;0,22;7,22;0,07;0,04;
639,5;14,17;-1,54;1,47;2,47;1,65;0,23;7,2;0,1;0,18;
639,75;15,57;-1,36;1,47;2,27;1,76;0,16;7,07;0,17;0,28;
640;17,63;-1,29;1,42;2,13;1,75;0,08;7,03;0,19;0,4;
640,25;19,27;-1,35;1,38;1,99;1,75;0,05;6,87;0,26;0,48;
640,5;20,3;-1,64;1,33;1,74;1,75;0,05;6,81;0,28;0,57;
640,75;21,84;-2;1,33;1,59;1,76;0,1;6,65;0,34;0,62;
641;23,17;-2,25;1,33;1,6;1,75;0,18;6,57;0,35;0,67;
641,25;25,02;-2,31;1,34;1,6;1,65;0,32;6,41;0,39;0,7;
641,5;26,59;-2,25;1,23;1,6;1,6;0,4;6,31;0,39;0,7;
641,75;28,22;-2,18;1,23;1,59;1,6;0,38;6,16;0,41;0,7;
642;29,97;-2,08;1,28;1,59;1,6;0,24;6,01;0,4;0,67;
642,25;31,66;-2,04;1,32;1,59;1,6;0,05;5,85;0,41;0,66;
642,5;32,88;-2,08;1,37;1,59;1,6;-0,1;5,64;0,39;0,6;
642,75;34,69;-2,31;1,42;1,59;1,61;-0,16;5,44;0,37;0,58;
643;37,02;-2,48;1,58;1,69;1,6;-0,13;5,14;0,34;0,51;
643,25;38,38;-2,51;1,59;1,85;1,6;-0,04;4,87;0,32;0,48;
643,5;40,51;-2,36;1,69;2,01;1,6;0,08;4,47;0,27;0,4;
643,75;42,43;-2,15;1,8;2,11;1,61;0,14;4,1;0,23;0,38;
644;44,57;-1,95;1,8;2,23;1,6;0,14;3,59;0,17;0,31;
644,25;46,25;-1,83;1,75;2,36;1,6;0,06;3,11;0,12;0,29;
644,5;48,16;-1,85;1,75;2,5;1,6;0;2,51;0,04;0,21;
644,75;49,98;-2,05;1,74;2,6;1,61;-0,04;1,92;-0,02;0,19;
645;52,02;-2,31;1,7;2,73;1,68;-0,03;1,24;-0,11;0,11;
645,25;53,8;-2,47;1,74;2,93;1,76;0,03;0,55;-0,17;0,08;
645,5;55,86;-2,5;1,84;2,98;1,75;0,14;-0,17;-0,28;0;
645,75;57,88;-2,5;1,9;3,05;1,76;0,24;-0,94;-0,34;-0,04;
646;60,2;-2,47;1,97;3,11;1,75;0,26;-1,66;-0,45;-0,13;
646,25;62,06;-2,4;1,93;3,12;1,8;0,21;-2,46;-0,5;-0,19;
