Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
12999,25;1,57;1,82;1,4;2,55;-3,95;-0,07;-0,16;-0,06;-0,2;
12999,5;1,57;1,66;1,35;2,54;-3,95;-0,12;-0,19;-0,01;-0,25;
12999,75;1,57;1,27;1,3;2,54;-3,95;-0,18;-0,12;0,06;-0,2;
13000;1,56;0,9;1,19;2,55;-3,95;-0,13;-0,17;0,13;-0,23;
13000,25;1,56;0,81;1,06;2,54;-3,95;0,03;-0,05;0,21;-0,15;
13000,5;1,56;0,9;1,06;2,54;-3,95;0,18;-0,13;0,29;-0,17;
13000,75;1,59;1;0,91;2,54;-3,95;0,22;0,04;0,37;-0,07;
13001;1,55;1,14;0,91;2,55;-3,95;0,19;-0,06;0,43;-0,07;
13001,25;1,36;1,24;0,91;2,54;-3,95;0,11;0,14;0,49;0,03;
13001,5;1,37;1,22;0,91;2,55;-3,95;0,02;0,03;0,53;0,04;
13001,75;1,18;1,2;0,96;2,55;-3,95;0,01;0,25;0,56;0,12;
13002;1,37;1,17;1,06;2,55;-3,95;0,04;0,14;0,56;0,14;
13002,25;1,37;1,16;1,06;2,55;-3,95;0,05;0,35;0,56;0,2;
13002,5;1,38;1,1;1,11;2,55;-3,95;0,02;0,24;0,54;0,22;
13002,75;1,36;0,95;1,2;2,5;-3,95;-0,02;0,43;0,51;0,26;
13003;1,38;0,85;1,25;2,5;-3,95;-0,07;0,31;0,46;0,28;
13003,25;1,38;0,78;1,26;2,49;-3,95;-0,07;0,46;0,42;0,29;
13003,5;1,38;0,78;1,3;2,49;-3,95;-0,02;0,35;0,35;0,3;
13003,75;1,38;0,86;1,31;2,5;-3,95;0,08;0,44;0,31;0,29;
13004;1,38;1,08;1,3;2,49;-3,95;0,14;0,34;0,24;0,29;
13004,25;1,36;1,3;1,3;2,5;-3,95;0,12;0,36;0,21;0,27;
13004,5;1,39;1,42;1,4;2,5;-3,95;0,06;0,28;0,15;0,26;
13004,75;1,38;1,42;1,43;2,49;-3,95;0,05;0,23;0,14;0,24;
13005;1,57;1,23;1,45;2,5;-3,95;0,05;0,18;0,09;0,22;
13005,25;1,6;0,93;1,45;2,5;-3,95;0,06;0,08;0,1;0,21;
13005,5;1,84;0,66;1,45;2,5;-3,95;0,12;0,06;0,07;0,18;
13005,75;2,17;0,59;1,4;2,5;-3,95;0,17;-0,07;0,1;0,19;
13006;2,34;0,66;1,45;2,49;-3,95;0,2;-0,07;0,08;0,15;
13006,25;2,35;0,64;1,35;2,49;-3,95;0,23;-0,21;0,11;0,17;
13006,5;2,36;0,62;1,35;2,5;-3,95;0,23;-0,17;0,1;0,13;
13006,75;2,35;0,67;1,35;2,5;-3,95;0,2;-0,31;0,13;0,15;
13007;2,34;0,73;1,35;2,5;-3,95;0,14;-0,25;0,12;0,11;
13007,25;2,35;0,8;1,4;2,5;-3,95;0,11;-0,37;0,13;0,13;
13007,5;2,33;0,82;1,45;2,5;-3,95;0,12;-0,29;0,11;0,09;
13007,75;2,35;0,73;1,5;2,5;-3,95;0,1;-0,39;0,1;0,1;
13008;2,32;0,55;1,45;2,5;-3,95;0,11;-0,31;0,08;0,07;
13008,25;2,36;0,35;1,45;2,5;-3,95;0,12;-0,39;0,05;0,06;
13008,5;2,34;0,26;1,39;2,5;-3,95;0,1;-0,31;0,03;0,03;
13008,75;2,35;0,27;1,45;2,49;-3,95;0,11;-0,37;-0,02;0,01;
13009;2,36;0,29;1,45;2,5;-3,95;0,16;-0,31;-0,04;0;
13009,25;2,34;0,34;1,4;2,5;-3,95;0,15;-0,36;-0,09;-0,04;
13009,5;2,35;0,29;1,45;2,5;-3,95;0,11;-0,32;-0,11;-0,03;
13009,75;2,34;0,31;1,55;2,5;-3,95;0,06;-0,36;-0,15;-0,08;
13010;2,35;0,44;1,54;2,5;-3,95;0,04;-0,35;-0,16;-0,05;
13010,25;2,34;0,46;1,55;2,5;-3,95;0,07;-0,39;-0,19;-0,1;
13010,5;2,16;0,35;1,65;2,5;-3,95;0,09;-0,38;-0,18;-0,05;
13010,75;1,96;0,29;1,69;2,49;-3,95;0,13;-0,42;-0,19;-0,09;
13011;1,97;0,23;1,55;2,49;-3,95;0,13;-0,42;-0,17;-0,03;
13011,25;1,98;0,18;1,55;2,5;-3,96;0,11;-0,46;-0,16;-0,06;
13011,5;1,95;0,13;1,55;2,5;-3,95;0,11;-0,45;-0,13;0,01;
13011,75;1,75;0,07;1,45;2,5;-3,95;0,08;-0,48;-0,11;0;
13012;1,74;0,01;1,4;2,3;-3,95;0;-0,45;-0,08;0,07;
13012,25;1,77;-0,06;1,4;2,25;-3,95;-0,05;-0,48;-0,06;0,08;
13012,5;1,78;-0,1;1,35;2,25;-3,95;-0,05;-0,42;-0,05;0,13;
13012,75;1,76;-0,01;1,3;2,2;-3,95;-0,01;-0,44;-0,04;0,15;
13013;1,58;0,1;1,31;2,2;-3,95;0;-0,36;-0,03;0,18;
13013,25;1,57;0,24;1,25;2,2;-3,95;-0,01;-0,36;-0,04;0,2;
13013,5;1,36;0,35;1,25;2,2;-3,95;-0,03;-0,26;-0,05;0,22;
13013,75;1,19;0,43;1,3;2,2;-3,95;-0,04;-0,25;-0,08;0,23;
13014;1,18;0,38;1,3;2,2;-3,95;-0,06;-0,13;-0,1;0,23;
13014,25;0,99;0,22;1,4;2,2;-3,95;-0,05;-0,11;-0,15;0,24;
13014,5;0,99;0,13;1,42;2,2;-3,95;-0,07;0;-0,17;0,21;
13014,75;0,99;0,1;1,45;2,2;-3,95;-0,07;0,02;-0,22;0,2;
13015;0,8;0,08;1,49;2,2;-3,95;-0,08;0,12;-0,25;0,17;
13015,25;0,59;0,05;1,54;2,2;-3,95;-0,16;0,15;-0,29;0,15;
13015,5;-0,41;0,06;1,55;2,42;-3,95;-0,3;0,22;-0,3;0,11;
13015,75;-0,21;0,12;1,79;2,64;-3,95;-0,41;0,26;-0,33;0,08;
13016;-0,03;0,31;1,84;2,74;-3,95;-0,4;0,31;-0,31;0,04;
13016,25;0,36;0,44;1,84;2,74;-3,95;-0,32;0,35;-0,32;0;
13016,5;0,34;0,59;1,79;2,74;-3,95;-0,24;0,37;-0,27;-0,03;
13016,75;0,36;0,92;1,74;2,74;-3,95;-0,21;0,42;-0,25;-0,07;
13017;0,37;1,29;1,55;2,74;-3,95;-0,19;0,42;-0,19;-0,09;
13017,25;0,17;1,46;1,44;2,74;-3,95;-0,19;0,48;-0,14;-0,13;
13017,5;0,18;1,34;1,35;2,74;-3,95;-0,16;0,47;-0,07;-0,14;
13017,75;0,17;1,07;1,2;2,74;-3,95;-0,16;0,52;-0,01;-0,17;
13018;0,16;0,8;1,11;2,74;-3,95;-0,14;0,51;0,07;-0,17;
13018,25;0,17;0,67;1,11;2,74;-3,95;-0,02;0,57;0,13;-0,18;
13018,5;0,17;0,63;1,01;2,74;-3,95;0,1;0,55;0,19;-0,18;
13018,75;0,18;0,7;0,91;2,69;-3,95;0,14;0,61;0,24;-0,19;
13019;0,16;0,8;0,86;2,59;-3,95;0,08;0,59;0,28;-0,19;
13019,25;0,18;0,93;0,76;2,6;-3,95;-0,01;0,65;0,31;-0,18;
13019,5;0,17;1,01;0,67;2,54;-3,95;-0,1;0,62;0,31;-0,18;
13019,75;0,16;0,97;0,62;2,49;-3,95;-0,15;0,67;0,32;-0,17;
13020;-0,04;1;0,57;2,45;-3,95;-0,18;0,63;0,29;-0,18;
13020,25;-0,02;1,05;0,57;2,3;-3,95;-0,2;0,67;0,27;-0,15;
13020,5;-0,22;1,09;0,62;2,24;-3,95;-0,23;0,62;0,21;-0,17;
13020,75;-0,22;1,1;0,76;2,2;-3,95;-0,19;0,64;0,17;-0,15;
13021;-0,41;1,1;0,86;2,2;-3,95;-0,14;0,58;0,11;-0,17;
13021,25;-0,41;1,12;0,96;2,21;-3,95;-0,14;0,58;0,06;-0,15;
13021,5;0,98;1,17;1,11;2,2;-3,95;-0,1;0,52;-0,01;-0,18;
13021,75;0,99;1,31;1,3;2,2;-3,95;-0,05;0,5;-0,06;-0,16;
13022;1,01;1,49;1,45;2,2;-3,95;-0,08;0,44;-0,12;-0,19;
13022,25;0,98;1,49;1,45;2,2;-3,95;-0,15;0,4;-0,15;-0,18;
13022,5;1,16;1,42;1,45;2,2;-3,95;-0,18;0,34;-0,2;-0,21;
13022,75;1,18;1,4;1,5;2,2;-3,95;-0,14;0,3;-0,22;-0,21;
13023;1,17;1,29;1,45;2,2;-3,95;-0,08;0,26;-0,25;-0,24;
13023,25;1,38;1,2;1,4;2,2;-3,95;0,01;0,21;-0,25;-0,25;
13023,5;1,38;1,33;1,35;2,2;-3,95;0,11;0,18;-0,27;-0,27;
13023,75;1,38;1,54;1,3;2,2;-3,95;0,1;0,14;-0,27;-0,29;
13024;1,38;1,63;1,3;2,2;-3,95;0,1;0,12;-0,28;-0,31;
13024,25;1,38;1,54;1,31;2,2;-3,95;0,13;0,08;-0,28;-0,34;
13024,5;1,55;1,41;1,25;2,2;-3,95;0,11;0,07;-0,29;-0,35;
13024,75;1,36;1,29;1,21;2,2;-3,95;0,11;0,05;-0,3;-0,39;
13025;1,37;1,16;1,25;2,2;-3,95;0,18;0,04;-0,33;-0,39;
13025,25;1,39;1,18;1,3;2,2;-3,95;0,29;0,02;-0,35;-0,43;
13025,5;1,37;1,13;1,3;2,21;-3,95;0,33;0;-0,39;-0,42;
13025,75;1,39;1,02;1,3;2,21;-3,95;0,27;-0,02;-0,43;-0,46;
13026;1,35;0,95;1,3;2,2;-3,95;0,22;-0,05;-0,47;-0,45;
13026,25;1,58;0,88;1,21;2,2;-3,95;0,2;-0,06;-0,52;-0,47;
13026,5;1,56;0,77;1,2;2,06;-3,95;0,2;-0,12;-0,57;-0,45;
13026,75;1,58;0,68;1,21;2,01;-3,95;0,25;-0,13;-0,61;-0,46;
13027;1,59;0,65;1,11;2,01;-3,95;0,26;-0,21;-0,64;-0,43;
13027,25;1,57;0,73;1,11;1,95;-3,95;0,24;-0,22;-0,66;-0,42;
13027,5;1,59;0,76;1,11;1,86;-3,95;0,24;-0,3;-0,66;-0,39;
13027,75;1,38;0,67;1,01;1,82;-3,95;0,24;-0,31;-0,65;-0,36;
13028;1,56;0,56;0,96;1,62;-3,95;0,22;-0,4;-0,61;-0,31;
13028,25;1,58;0,45;0,86;1,52;-3,95;0,19;-0,41;-0,55;-0,26;
13028,5;1,58;0,36;0,77;1,52;-3,95;0,16;-0,48;-0,47;-0,2;
13028,75;1,57;0,29;0,61;1,42;-3,95;0,15;-0,5;-0,36;-0,13;
13029;1,57;0,23;0,52;1,32;-3,95;0,11;-0,54;-0,24;-0,06;
13029,25;1,55;0,15;0,33;1,27;-3,95;0;-0,55;-0,09;0,02;
13029,5;1,57;0,11;0,18;1,18;-3,95;-0,08;-0,56;0,07;0,09;
13029,75;1,38;0,1;-0,01;1,13;-3,95;-0,18;-0,57;0,25;0,19;
13030;1,35;0,17;-0,35;1,08;-3,95;-0,29;-0,54;0,42;0,26;
13030,25;1,37;0,28;-0,55;0,97;-3,95;-0,36;-0,55;0,6;0,36;
13030,5;1,37;0,42;-0,79;0,83;-3,95;-0,39;-0,49;0,76;0,43;
13030,75;1,37;0,66;-1,09;0,74;-3,95;-0,4;-0,49;0,92;0,52;
13031;1,38;0,81;-1,28;0,54;-3,95;-0,39;-0,41;1,06;0,59;
13031,25;1,38;1;-1,52;0,35;-3,95;-0,32;-0,41;1,17;0,66;
13031,5;1,37;1,23;-1,67;0,3;-3,95;-0,18;-0,32;1,26;0,73;
13031,75;1,17;1,38;-1,92;0,06;-3,95;-0,03;-0,33;1,31;0,78;
13032;1,18;1,4;-1,91;-0,04;-3,95;0,09;-0,25;1,34;0,82;
13032,25;1,18;1,36;-1,92;-0,09;-4;0,23;-0,25;1,33;0,85;
13032,5;0,99;1,28;-1,82;-0,14;-4;0,31;-0,19;1,31;0,88;
13032,75;0,98;1,06;-1,67;-0,14;-4;0,39;-0,2;1,24;0,88;
13033;0,98;0,72;-1,52;-0,14;-4;0,44;-0,17;1,17;0,89;
13033,25;1;0,38;-1,19;-0,14;-4;0,38;-0,19;1,05;0,88;
13033,5;0,99;0,16;-0,79;-0,12;-4;0,27;-0,19;0,95;0,87;
13033,75;0,98;-0,02;-0,35;0,55;-4;0,19;-0,22;0,81;0,84;
13034;1;-0,13;0,08;0,84;-4;0,22;-0,25;0,7;0,81;
13034,25;1;-0,18;0,42;0,88;-4;0,25;-0,28;0,56;0,78;
13034,5;0,98;-0,09;0,53;1,08;-4;0,19;-0,33;0,46;0,74;
13034,75;0,98;0,24;0,57;0,98;-4;0,09;-0,36;0,34;0,7;
13035;0,99;0,6;0,52;0,94;-4;0,01;-0,41;0,26;0,65;
13035,25;1;0,78;0,52;0,93;-4;-0,08;-0,45;0,17;0,62;
13035,5;0,98;0,61;0,47;0,93;-4;-0,14;-0,48;0,12;0,56;
13035,75;1,19;0,31;0,47;0,93;-4;-0,19;-0,52;0,07;0,53;
13036;1,18;0,14;0,47;1,14;-4;-0,17;-0,52;0,04;0,48;
13036,25;1,16;0,12;0,47;1,27;-4;-0,04;-0,55;0,03;0,45;
13036,5;0,99;0,14;0,57;1,37;-4;0,12;-0,52;0,01;0,39;
13036,75;0,98;0,23;0,77;1,58;-4;0,21;-0,54;0,02;0,37;
13037;0,98;0,3;0,91;1,67;-4;0,16;-0,46;0,01;0,31;
13037,25;0,99;0,38;1,06;1,71;-4;0,03;-0,46;0,03;0,27;
13037,5;0,79;0,41;1,11;1,81;-4;-0,06;-0,34;0;0,21;
13037,75;0,79;0,36;1,11;1,86;-4;-0,13;-0,32;0,01;0,17;
13038;0,78;0,24;1,11;1,81;-4;-0,22;-0,17;-0,03;0,11;
13038,25;0,78;0,14;1,01;1,81;-4;-0,26;-0,12;-0,05;0,05;
13038,5;0,62;0,13;1,01;1,86;-4;-0,25;0,04;-0,1;-0,02;
13038,75;0,6;0,23;0,96;2,01;-4;-0,21;0,11;-0,14;-0,09;
13039;-0,39;0,31;1,01;2,25;-4;-0,2;0,27;-0,22;-0,15;
13039,25;-0,4;0,51;1,19;2,49;-4;-0,23;0,36;-0,28;-0,23;
13039,5;-0,38;0,8;1,3;2,5;-4;-0,25;0,49;-0,36;-0,29;
13039,75;-0,57;1,01;1,4;2,59;-4;-0,29;0,59;-0,43;-0,37;
13040;-0,41;1,04;1,45;2,69;-4;-0,33;0,69;-0,51;-0,43;
13040,25;-0,37;1,01;1,49;2,69;-4,01;-0,3;0,79;-0,58;-0,5;
13040,5;-0,42;1,02;1,51;2,69;-4;-0,25;0,83;-0,63;-0,54;
13040,75;-0,4;1,05;1,55;2,7;-4;-0,16;0,93;-0,69;-0,6;
13041;-0,41;0,99;1,54;2,64;-4;-0,04;0,9;-0,72;-0,61;
13041,25;-0,39;1,03;1,54;2,64;-4,01;0,01;0,98;-0,75;-0,65;
13041,5;-0,4;1,12;1,4;2,64;-4;0;0,9;-0,75;-0,65;
13041,75;-0,38;1,15;1,4;2,59;-4;-0,03;0,96;-0,75;-0,66;
13042;-0,4;1,07;1,35;2,59;-4;-0,05;0,82;-0,72;-0,64;
13042,25;-0,41;0,99;1,3;2,6;-4;-0,02;0,85;-0,69;-0,62;
13042,5;-0,41;0,93;1,3;2,59;-4;-0,01;0,69;-0,66;-0,58;
13042,75;-0,58;0,97;1,35;2,59;-4;0,09;0,69;-0,61;-0,54;
13043;-0,57;1,04;1,35;2,59;-4;0,22;0,51;-0,57;-0,5;
13043,25;0,6;1,1;1,35;2,41;-4;0,28;0,49;-0,51;-0,45;
13043,5;0,81;1,16;1,35;2,24;-4,01;0,28;0,33;-0,47;-0,4;
13043,75;0,79;1,12;1,25;2,15;-4;0,24;0,29;-0,41;-0,34;
13044;0,8;1,02;1,2;2,04;-4;0,17;0,16;-0,39;-0,3;
13044,25;0,8;0,76;1,06;2,01;-4;0,08;0,11;-0,34;-0,25;
13044,5;0,79;0,47;0,92;2,01;-4;0,01;0,02;-0,34;-0,22;
13044,75;0,8;0,31;0,86;1,86;-4;0;-0,02;-0,3;-0,18;
13045;0,77;0,24;0,82;1,81;-4;0,05;-0,06;-0,31;-0,15;
13045,25;1,01;0,28;0,77;1,81;-4;0,1;-0,1;-0,29;-0,12;
13045,5;0,99;0,42;0,77;1,81;-4;0,18;-0,1;-0,29;-0,11;
13045,75;0,99;0,72;0,77;1,76;-4;0,23;-0,13;-0,28;-0,09;
13046;1;1,01;0,77;1,76;-4;0,21;-0,1;-0,27;-0,09;
13046,25;0,97;1,1;0,82;1,76;-4;0,15;-0,12;-0,26;-0,07;
13046,5;0,96;1,01;0,81;1,76;-4;0,07;-0,08;-0,23;-0,07;
13046,75;0,98;0,83;0,81;1,77;-4;0,04;-0,09;-0,21;-0,06;
13047;1;0,49;0,76;1,76;-4;0,06;-0,06;-0,15;-0,05;
13047,25;0,99;0,07;0,77;1,72;-4;0,15;-0,06;-0,13;-0,04;
13047,5;0,99;-0,15;0,43;1,72;-4;0,24;-0,05;-0,05;-0,02;
13047,75;0,98;-0,13;0,42;1,72;-4,01;0,28;-0,06;-0,02;-0,01;
13048;0,98;0,01;0,37;1,71;-4;0,25;-0,08;0,08;0,01;
13048,25;1;0,16;0,33;1,72;-4;0,23;-0,09;0,12;0,02;
13048,5;0,98;0,24;0,23;1,72;-4;0,11;-0,14;0,22;0,03;
13048,75;1,02;0,27;0,23;1,71;-4;-0,09;-0,16;0,25;0,04;
13049;0,8;0,28;0,13;1,71;-4;-0,2;-0,23;0,35;0,04;
13049,25;0,82;0,27;0,09;1,71;-4;-0,23;-0,26;0,36;0,04;
13049,5;0,78;0,26;-0,01;1,71;-4;-0,24;-0,33;0,43;0,03;
13049,75;0,78;0,14;-0,21;1,72;-4;-0,26;-0,36;0,43;0,01;
13050;0,79;0,17;-0,32;1,72;-4;-0,26;-0,4;0,46;-0,01;
13050,25;0,78;0,33;-0,35;1,71;-4;-0,26;-0,44;0,44;-0,04;
13050,5;0,79;0,44;-0,35;1,71;-4,01;-0,3;-0,44;0,43;-0,09;
13050,75;0,8;0,55;-0,4;1,71;-4;-0,3;-0,48;0,39;-0,13;
13051;0,59;0,74;-0,36;1,71;-4;-0,3;-0,43;0,35;-0,2;
13051,25;0,6;0,94;-0,21;1,71;-4;-0,39;-0,47;0,31;-0,24;
13051,5;0,6;1,03;0,09;1,81;-4;-0,43;-0,35;0,25;-0,31;
13051,75;0,6;1,06;0,53;2;-4;-0,37;-0,39;0,21;-0,35;
13052;0,61;1,18;0,66;2,25;-4;-0,3;-0,2;0,14;-0,41;
13052,25;0,62;1,17;0,76;2,4;-4;-0,22;-0,24;0,12;-0,44;
13052,5;0,61;1,15;0,86;2,4;-4;-0,1;-0,01;0,07;-0,48;
13052,75;0,6;1,31;0,77;2,3;-4;0,03;-0,05;0,07;-0,49;
13053;-0,43;1,47;0,52;2,3;-4;0,1;0,2;0,04;-0,5;
13053,25;-0,39;1,45;0,47;2,3;-4;0,12;0,17;0,07;-0,48;
13053,5;-0,41;1,34;0,42;2,3;-4;0,17;0,41;0,07;-0,46;
13053,75;-0,28;1,22;0,23;2,3;-4;0,19;0,4;0,12;-0,42;
13054;-0,36;1,03;0,23;2,11;-4;0,21;0,6;0,15;-0,37;
13054,25;-0,23;0,84;0,13;1,86;-4;0,29;0,6;0,21;-0,31;
13054,5;-0,4;0,72;0,03;1,66;-4;0,41;0,74;0,26;-0,23;
13054,75;-0,4;0,71;-0,02;1,31;-4;0,45;0,75;0,31;-0,16;
13055;-0,4;0,66;-0,01;1,18;-4;0,47;0,82;0,36;-0,08;
13055,25;-0,4;0,61;-0,06;1,08;-4;0,44;0,85;0,4;0;
13055,5;-0,41;0,54;-0,01;0,88;-4;0,39;0,84;0,43;0,08;
13055,75;-0,42;0,43;0,03;0,83;-4;0,37;0,89;0,44;0,14;
13056;-0,39;0,23;0,04;0,84;-4;0,37;0,8;0,45;0,21;
13056,25;-0,4;0,09;0,03;0,79;-4;0,46;0,86;0,43;0,26;
13056,5;-0,41;-0,06;0,13;0,74;-4;0,52;0,71;0,4;0,31;
13056,75;-0,57;-0,1;0,13;0,74;-4;0,56;0,77;0,35;0,34;
13057;0,61;-0,15;0,37;0,7;-4;0,59;0,59;0,29;0,38;
13057,25;0,8;-0,25;0,52;0,69;-4;0,59;0,64;0,21;0,39;
13057,5;0,99;-0,4;0,62;0,69;-4;0,52;0,44;0,13;0,4;
13057,75;1;-0,66;0,95;0,69;-4;0,43;0,47;0,05;0,4;
13058;1,17;-0,91;1,02;0,69;-4;0,36;0,27;-0,05;0,41;
13058,25;1,19;-1,06;1,06;0,69;-4;0,33;0,28;-0,11;0,41;
13058,5;1,17;-1,24;1,21;0,69;-4;0,29;0,1;-0,2;0,4;
13058,75;1,19;-1,35;1,3;0,69;-4;0,23;0,09;-0,25;0,4;
13059;1,56;-1,32;1,31;0,69;-4;0,18;-0,07;-0,32;0,41;
13059,25;1,75;-1,21;1,25;0,69;-4;0,09;-0,1;-0,32;0,41;
13059,5;1,76;-1,14;1,25;0,69;-4;-0,02;-0,23;-0,36;0,42;
13059,75;1,95;-1,09;1,11;0,69;-4;-0,07;-0,29;-0,33;0,43;
13060;2,15;-1,01;1,11;0,69;-4;-0,13;-0,38;-0,34;0,44;
13060,25;2,33;-0,95;1,06;0,69;-4;-0,17;-0,44;-0,28;0,46;
13060,5;2,54;-0,94;1,06;0,69;-4;-0,17;-0,52;-0,26;0,47;
13060,75;2,53;-0,94;1,01;0,69;-4;-0,16;-0,57;-0,19;0,48;
13061;2,73;-0,86;1,01;0,69;-4;-0,15;-0,64;-0,13;0,49;
13061,25;2,91;-0,86;0,86;0,69;-4;-0,18;-0,67;-0,07;0,49;
13061,5;2,73;-0,86;0,86;0,69;-4;-0,2;-0,72;-0,01;0,49;
13061,75;2,75;-0,84;0,81;0,69;-4;-0,23;-0,73;0,04;0,47;
13062;2,73;-0,82;0,57;0,78;-4;-0,31;-0,78;0,1;0,46;
13062,25;2,55;-0,74;0,57;0,88;-4;-0,4;-0,75;0,12;0,43;
13062,5;2,56;-0,68;0,52;0,89;-4;-0,4;-0,8;0,16;0,4;
13062,75;2,55;-0,55;0,48;1,07;-4,01;-0,4;-0,75;0,14;0,35;
13063;2,55;-0,43;0,47;1,13;-4;-0,4;-0,79;0,17;0,31;
13063,25;2,34;-0,25;0,57;1,13;-4;-0,38;-0,72;0,12;0,25;
13063,5;2,34;0;0,62;1,32;-4;-0,33;-0,76;0,12;0,21;
13063,75;2,34;0,25;0,62;1,43;-4;-0,27;-0,68;0,04;0,15;
13064;2,35;0,33;0,67;1,42;-4;-0,21;-0,72;0,03;0,11;
13064,25;2,16;0,33;0,77;1,51;-4;-0,15;-0,65;-0,06;0,06;
13064,5;2,16;0,35;0,81;1,52;-4;-0,08;-0,67;-0,09;0,03;
13064,75;2,16;0,3;0,87;1,42;-4;-0,02;-0,62;-0,17;0;
13065;1,98;0,17;0,86;1,42;-4;0,03;-0,62;-0,2;-0,02;
13065,25;1,96;0,07;0,81;1,42;-4;0,11;-0,61;-0,26;-0,03;
