Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
8305,25;1,18;-1,86;1,25;2,64;1,46;-0,16;0,15;0,1;-0,45;
8305,5;1,17;-1,76;1,06;2,59;1,46;-0,17;0,26;0,27;-0,39;
8305,75;1,18;-1,7;0,81;2,54;1,56;-0,22;0,09;0,38;-0,38;
8306;1,15;-1,67;0,61;2,4;1,55;-0,22;0,19;0,53;-0,31;
8306,25;1,16;-1,71;0,52;2,39;1,56;-0,13;0,02;0,61;-0,3;
8306,5;1,36;-1,69;0,37;2,2;1,56;-0,05;0,08;0,71;-0,21;
8306,75;1,37;-1,63;0,33;2,1;1,61;0,01;-0,07;0,74;-0,2;
8307;1,35;-1,54;0,42;2,05;1,6;0,07;-0,05;0,78;-0,11;
8307,25;1,55;-1,48;0,57;2,05;1,6;0,11;-0,17;0,75;-0,1;
8307,5;1,56;-1,56;0,91;2,06;1,6;0,14;-0,21;0,71;-0,02;
8307,75;1,75;-1,72;1,06;2,05;1,6;0,13;-0,28;0,63;0;
8308;1,71;-1,85;1,25;2,06;1,61;0,14;-0,37;0,52;0,04;
8308,25;1,75;-1,91;1,48;2,05;1,61;0,18;-0,38;0,4;0,07;
8308,5;1,92;-1,99;1,69;2,06;1,6;0,24;-0,52;0,25;0,09;
8308,75;1,92;-2,04;1,78;2,05;1,65;0,28;-0,48;0,12;0,12;
8309;1,94;-2,09;1,93;2,05;1,65;0,29;-0,65;-0,04;0,11;
8309,25;2,13;-2,09;2,15;2,05;1,65;0,33;-0,58;-0,14;0,14;
8309,5;2,32;-2,11;2,26;2,06;1,65;0,39;-0,75;-0,27;0,12;
8309,75;2,33;-2,16;2,52;2,06;1,66;0,39;-0,65;-0,33;0,16;
8310;2,32;-2,26;2,57;2,05;1,65;0,34;-0,82;-0,4;0,14;
8310,25;2,32;-2,31;2,57;2,05;1,65;0,29;-0,71;-0,39;0,2;
8310,5;2,33;-2,42;2,62;2,06;1,66;0,22;-0,84;-0,38;0,2;
8310,75;2,32;-2,71;2,62;2,05;1,65;0,19;-0,73;-0,3;0,28;
8311;2,12;-3,01;2,57;2,05;1,65;0,16;-0,8;-0,23;0,31;
8311,25;2,13;-3,09;2,57;2,05;1,65;0,17;-0,7;-0,09;0,42;
8311,5;2,14;-3,02;2,37;2,06;1,65;0,15;-0,71;0,03;0,47;
8311,75;2,14;-2,9;2,28;2,06;1,66;0,15;-0,62;0,19;0,59;
8312;1,95;-2,76;2,13;2,05;1,65;0,13;-0,57;0,32;0,67;
8312,25;1,93;-2,65;1,98;2,05;1,65;0,04;-0,48;0,46;0,78;
8312,5;1,95;-2,59;1,89;2,06;1,75;-0,03;-0,37;0,56;0,86;
8312,75;1,94;-2,66;1,79;2,05;1,76;-0,06;-0,3;0,64;0,94;
8313;1,75;-2,71;1,74;2,06;1,75;-0,07;-0,15;0,67;1;
8313,25;1,77;-2,76;1,69;2,05;1,75;-0,02;-0,08;0,66;1,03;
8313,5;1,56;-2,81;1,69;2,06;1,76;0,04;0,08;0,6;1,05;
8313,75;1,37;-2,85;1,83;2,05;1,75;0,07;0,15;0,5;1,01;
8314;1,36;-2,91;2,13;2,06;1,76;0,07;0,29;0,35;0,95;
8314,25;1,37;-2,89;2,28;2,05;1,75;0,06;0,36;0,17;0,84;
8314,5;1,38;-2,8;2,57;2,25;1,75;0,09;0,44;-0,06;0,72;
8314,75;1,38;-2,84;2,96;2,64;1,71;0,11;0,51;-0,29;0,54;
8315;1,37;-2,89;3,3;2,98;1,6;0,05;0,52;-0,55;0,35;
8315,25;1,37;-2,86;3,59;3,38;1,6;-0,08;0,58;-0,78;0,14;
8315,5;1,57;-2,8;3,89;3,8;1,61;-0,17;0,51;-1,03;-0,09;
8315,75;1,77;-2,83;4,34;4,27;1,56;-0,16;0,56;-1,21;-0,31;
8316;1,73;-2,99;4,78;4,79;1,36;-0,13;0,42;-1,4;-0,55;
8316,25;1,95;-3,09;5,05;5,43;1,31;-0,18;0,46;-1,5;-0,75;
8316,5;2,01;-2,95;5,2;5,83;1,31;-0,24;0,26;-1,6;-0,96;
8316,75;2,14;-2,59;5,19;5,92;1,31;-0,26;0,29;-1,6;-1,1;
8317;2,34;-2,4;5,04;5,83;1,31;-0,25;0,06;-1,59;-1,25;
8317,25;2,33;-2,42;4,43;5,82;1,37;-0,27;0,08;-1,49;-1,33;
8317,5;2,53;-2,4;3,84;5,62;1,51;-0,35;-0,14;-1,39;-1,41;
8317,75;2,52;-2,31;3,33;5,08;1,51;-0,42;-0,13;-1,2;-1,41;
8318;2,92;-2,18;2,97;4,84;1,5;-0,44;-0,31;-1,03;-1,41;
8318,25;2,9;-2,09;2,45;4,64;1,51;-0,36;-0,31;-0,8;-1,35;
8318,5;2,9;-2,06;2,13;4,4;1,51;-0,31;-0,42;-0,59;-1,29;
8318,75;3,05;-2,01;1,84;4,3;1,5;-0,32;-0,44;-0,37;-1,19;
8319;3,09;-1,95;1,69;4,2;1,51;-0,34;-0,45;-0,16;-1,09;
8319,25;3,1;-1,82;1,26;3,75;1,51;-0,33;-0,49;0,01;-0,98;
8319,5;3,1;-1,63;1,06;3,52;1,56;-0,28;-0,41;0,19;-0,87;
8319,75;3,09;-1,51;0,96;3,43;1,61;-0,24;-0,46;0,3;-0,77;
8320;3,09;-1,47;0,96;3,43;1,61;-0,18;-0,3;0,41;-0,67;
8320,25;2,91;-1,45;1,01;3,42;1,6;-0,11;-0,38;0,45;-0,6;
8320,5;2,71;-1,38;1,06;3,42;1,6;-0,04;-0,17;0,51;-0,53;
8320,75;2,71;-1,33;1,26;3,37;1,61;0,03;-0,25;0,48;-0,49;
8321;2,52;-1,35;1,45;3,38;1,61;0,1;-0,02;0,49;-0,46;
8321,25;2,51;-1,37;1,49;3,37;1,6;0,12;-0,13;0,42;-0,45;
8321,5;2,51;-1,51;1,5;3,33;1,6;0,1;0,09;0,4;-0,43;
8321,75;2,13;-1,67;1,64;3,17;1,55;0,08;-0,02;0,32;-0,44;
8322;2,14;-1,83;1,64;3,13;1,51;0,06;0,14;0,29;-0,43;
8322,25;1,94;-1,9;1,5;3,13;1,51;0,04;0,02;0,21;-0,45;
8322,5;1,92;-1,93;1,49;3,13;1,51;0,07;0,11;0,19;-0,43;
8322,75;1,74;-1,87;1,69;3,13;1,51;0,16;0;0,14;-0,42;
8323;1,74;-1,76;1,74;3,13;1,51;0,2;0,01;0,14;-0,39;
8323,25;1,75;-1,69;1,74;3,13;1,51;0,2;-0,09;0,11;-0,36;
8323,5;1,75;-1,55;1,74;3,12;1,51;0,21;-0,17;0,12;-0,3;
8323,75;1,76;-1,45;1,79;3,13;1,51;0,24;-0,26;0,12;-0,25;
8324;1,94;-1,57;1,84;3,08;1,51;0,24;-0,39;0,14;-0,18;
8324,25;1,93;-1,86;1,93;3,08;1,51;0,24;-0,45;0,14;-0,1;
8324,5;1,93;-2,1;2,09;3,08;1,51;0,21;-0,62;0,15;-0,02;
8324,75;2,13;-2,26;2,18;3,08;1,5;0,2;-0,66;0,15;0,05;
8325;2,14;-2,45;2,22;3,08;1,51;0,18;-0,81;0,15;0,13;
8325,25;2,15;-2,62;2,23;3,08;1,5;0,15;-0,82;0,14;0,2;
8325,5;2,14;-2,65;2,22;3,08;1,51;0,08;-0,92;0,11;0,25;
8325,75;2,16;-2,59;2,28;3,08;1,51;0,01;-0,9;0,09;0,31;
8326;2,15;-2,4;2,33;3,08;1,5;-0,03;-0,92;0,05;0,34;
8326,25;2,14;-2,28;2,37;3,13;1,51;-0,06;-0,88;0,02;0,37;
8326,5;2,13;-2,1;2,5;3,27;1,51;-0,09;-0,79;-0,03;0,39;
8326,75;2,12;-1,89;2,52;3,27;1,51;-0,12;-0,72;-0,05;0,4;
8327;2,13;-1,82;2,57;3,27;1,51;-0,12;-0,53;-0,08;0,4;
8327,25;2,13;-1,88;2,52;3,27;1,5;-0,1;-0,45;-0,08;0,4;
8327,5;2,15;-2;2,52;3,18;1,51;-0,05;-0,18;-0,08;0,41;
8327,75;2,09;-2,08;2,37;3,17;1,5;0;-0,08;-0,04;0,41;
8328;1,94;-2,16;2,1;3,18;1,51;0,08;0,24;0;0,43;
8328,25;1,75;-2,25;1,93;3,18;1,51;0,1;0,34;0,08;0,44;
8328,5;1,55;-2,3;1,83;3,18;1,51;0,06;0,67;0,16;0,48;
8328,75;0,97;-2,29;1,5;3,13;1,5;-0,01;0,76;0,28;0,5;
8329;-0,57;-2,27;1,3;2,88;1,51;-0,11;1,03;0,4;0,57;
8329,25;-0,38;-2,29;1,05;2,74;1,51;-0,2;1,12;0,54;0,61;
8329,5;-0,2;-2,33;0,96;2,73;1,5;-0,26;1,3;0,67;0,69;
8329,75;-0,19;-2,2;0,81;2,64;1,46;-0,23;1,38;0,82;0,73;
8330;-0,21;-2;0,76;2,53;1,45;-0,14;1,43;0,95;0,83;
8330,25;-0,19;-1,84;0,61;2,44;1,46;-0,06;1,5;1,08;0,87;
8330,5;-0,2;-1,67;0,62;2,25;1,41;-0,03;1,4;1,19;0,96;
8330,75;-0,38;-1,49;0,52;2,15;1,41;-0,06;1,48;1,28;1;
8331;-0,38;-1,39;0,47;2,1;1,41;-0,1;1,24;1,33;1,07;
8331,25;-0,38;-1,55;0,42;2,05;1,41;-0,12;1,32;1,37;1,09;
8331,5;-0,39;-1,89;0,42;2,06;1,41;-0,12;0,98;1,37;1,14;
8331,75;-0,37;-2,12;0,42;2,05;1,41;-0,1;1,06;1,35;1,14;
8332;0,6;-2,17;0,42;2,05;1,46;0;0,68;1,29;1,15;
8332,25;-0,58;-2,12;0,47;2,05;1,46;0,13;0,76;1,21;1,13;
8332,5;-0,59;-2,02;0,52;2,05;1,46;0,22;0,37;1,09;1,12;
8332,75;-0,58;-1,85;0,51;2,05;1,46;0,19;0,45;0,96;1,08;
8333;0,77;-1,65;0,57;2,05;1,45;0,08;0,11;0,81;1,04;
8333,25;0,77;-1,54;0,76;2,05;1,46;-0,05;0,18;0,65;0,99;
8333,5;0,96;-1,67;1,01;2,05;1,46;-0,02;-0,07;0,47;0,93;
8333,75;0,99;-1,88;1,35;2,06;1,46;0,12;-0,02;0,3;0,88;
8334;0,98;-2,04;1,74;2,05;1,46;0,21;-0,16;0,12;0,81;
8334,25;0,96;-2,12;2,12;2,11;1,46;0,24;-0,15;-0,04;0,76;
8334,5;0,96;-2,15;2,42;2,44;1,48;0,24;-0,19;-0,19;0,67;
8334,75;0,96;-1,96;2,76;2,64;1,5;0,24;-0,22;-0,33;0,63;
8335;1;-2,1;3,06;2,83;1,51;0,21;-0,16;-0,45;0,54;
8335,25;0,98;-2,47;3,16;2,83;1,51;0,19;-0,24;-0,55;0,5;
8335,5;0,78;-2,65;3,15;2,83;1,51;0,13;-0,12;-0,62;0,41;
8335,75;0,59;-2,57;3,05;2,83;1,51;0,07;-0,25;-0,67;0,37;
8336;-0,38;-2,38;2,96;2,84;1,51;0,03;-0,1;-0,69;0,28;
8336,25;-0,21;-2,27;2,81;2,93;1,51;0,08;-0,26;-0,69;0,25;
8336,5;0,35;-2,31;2,67;3,08;1,51;0,01;-0,12;-0,67;0,17;
8336,75;0,78;-2,45;2,61;3,13;1,5;-0,16;-0,3;-0,63;0,13;
8337;0,98;-2,43;2,42;3,27;1,5;-0,24;-0,19;-0,57;0,06;
8337,25;0,97;-2,33;2,37;3,47;1,5;-0,21;-0,37;-0,51;0,02;
8337,5;0,95;-2,24;2,32;3,71;1,51;-0,14;-0,31;-0,42;-0,04;
8337,75;1,13;-2,19;2,37;3,91;1,51;-0,09;-0,46;-0,36;-0,09;
8338;1,15;-2,12;2,52;4,29;1,51;-0,07;-0,45;-0,27;-0,14;
8338,25;1,33;-1,99;2,61;4,39;1,51;-0,08;-0,56;-0,22;-0,19;
8338,5;1,52;-1,93;2,62;4,45;1,51;-0,04;-0,59;-0,17;-0,25;
8338,75;1,53;-1,94;2,62;4,49;1,66;0,02;-0,67;-0,15;-0,3;
8339;1,52;-1,96;2,62;4,49;1,65;0,04;-0,72;-0,14;-0,36;
8339,25;1,52;-1,98;2,42;4,44;1,71;0,04;-0,76;-0,16;-0,43;
8339,5;1,71;-2,09;2,42;4,5;1,8;0,05;-0,82;-0,21;-0,51;
8339,75;1,9;-2,21;2,52;4,5;1,85;0,07;-0,84;-0,29;-0,6;
8340;1,92;-2,32;2,57;4,49;1,86;0,09;-0,88;-0,4;-0,7;
8340,25;1,92;-2,38;2,57;4,44;1,85;0,1;-0,89;-0,52;-0,8;
8340,5;1,92;-2,38;2,57;4,45;1,85;0,1;-0,9;-0,68;-0,93;
8340,75;1,9;-2,3;2,42;4,4;1,85;0,08;-0,93;-0,83;-1,04;
8341;1,9;-2,26;2,32;4,4;1,85;0,03;-0,89;-1,01;-1,19;
8341,25;2,12;-2,21;2,28;4,4;1,85;0,02;-0,94;-1,16;-1,3;
8341,5;1,91;-2,19;2,18;4,4;1,85;0,03;-0,86;-1,33;-1,45;
8341,75;1,93;-2,23;2,18;4,35;1,85;0,07;-0,92;-1,46;-1,56;
8342;2,11;-2,26;2,28;4,35;1,85;0,07;-0,81;-1,58;-1,69;
8342,25;2,1;-2,23;2,42;4,3;1,85;0,08;-0,88;-1,65;-1,77;
8342,5;2,13;-2,17;2,62;4,3;1,85;0,22;-0,73;-1,69;-1,86;
8342,75;2,12;-2,26;2,81;4,3;1,85;0,29;-0,78;-1,68;-1,88;
8343;2,28;-2,42;3,16;4,29;1,85;0,23;-0,61;-1,63;-1,9;
8343,25;2,5;-2,58;3,45;4,3;1,9;0,11;-0,63;-1,53;-1,86;
8343,5;2,5;-2,59;3,4;4,3;2;0,05;-0,45;-1,38;-1,8;
8343,75;2,51;-2,54;3,2;4,3;2;0,11;-0,41;-1,21;-1,69;
8344;2,51;-2,92;2,57;4,27;2,05;0,19;-0,23;-0,97;-1,54;
8344,25;2,51;-3,08;1,93;3,62;2,05;0,18;-0,12;-0,73;-1,36;
8344,5;2,33;-2,87;1,43;2,93;2,05;0,09;0,05;-0,45;-1,13;
8344,75;2,12;-2,55;0,86;2,29;2,1;0;0,25;-0,19;-0,91;
8345;2,12;-2,41;0,28;1,81;2,1;-0,02;0,39;0,11;-0,63;
8345,25;1,72;-2,54;-0,32;1,35;2,1;0,05;0,65;0,35;-0,4;
8345,5;1,53;-2,73;-0,84;0,79;2,1;0,05;0,75;0,61;-0,11;
8345,75;1,14;-2,79;-1,19;0,3;2,1;0,13;1,06;0,8;0,1;
8346;0,77;-2,68;-1,48;-0,19;2,1;0,37;1,11;0,98;0,36;
8346,25;0,38;-2,56;-1,53;-0,38;2,1;0,68;1,44;1,09;0,51;
8346,5;-0,02;-2,54;-1,63;-0,72;2,1;0,87;1,42;1,17;0,7;
8346,75;-0,4;-2,69;-1,58;-0,87;2,1;0,9;1,73;1,18;0,76;
8347;0,98;-3,06;-1,33;-0,88;2,1;0,82;1,66;1,15;0,84;
8347,25;1,34;-3,45;-1,23;-0,87;2,1;0,77;1,92;1,06;0,8;
8347,5;1,35;-3,99;-1,03;-0,87;2,1;0,81;1,79;0,93;0,77; puente o alcantarilla
8347,75;1,54;-4,58;-0,7;-0,87;2,1;0,83;1,96;0,76;0,63;
8348;1,57;-5,02;-0,62;-0,87;2,15;0,78;1,79;0,55;0,49;
8348,25;1,64;-5,24;-0,55;-0,82;2,15;0,6;1,86;0,35;0,27;
8348,5;2,11;-5,2;-0,55;-0,52;2,15;0,35;1,66;0,1;0,05;
8348,75;2,13;-5,09;-0,4;-0,48;2,15;0,14;1,64;-0,11;-0,22;
8349;2,33;-5,1;-0,31;-0,14;1,9;-0,02;1,43;-0,36;-0,48;
8349,25;2,5;-5,05;-0,21;0,3;1,75;-0,17;1,32;-0,54;-0,75;
8349,5;2,52;-4,87;-0,06;0,45;1,7;-0,3;1,12;-0,74;-1,01;
8349,75;2,51;-4,5;0,04;0,69;1,7;-0,44;0,96;-0,87;-1,24;
8350;2,69;-4,11;0,18;0,79;1,7;-0,49;0,79;-0,99;-1,46;
8350,25;3,31;-3,87;0,61;0,89;1,76;-0,43;0,6;-1,04;-1,6;
8350,5;3,67;-3,93;0,91;0,88;1,85;-0,38;0,48;-1,07;-1,74;
8350,75;4,08;-4,08;1,01;0,89;1,9;-0,36;0,29;-1,04;-1,79;
8351;4,64;-4,12;1,01;0,84;1,9;-0,4;0,22;-0,98;-1,81;
8351,25;5,44;-3,92;0,96;0,79;1,95;-0,38;0,06;-0,87;-1,76;
8351,5;5,62;-3,74;0,54;0,8;1,95;-0,25;0,03;-0,72;-1,68;
8351,75;5,61;-3,81;0,18;0,79;2;-0,08;-0,09;-0,55;-1,52;
8352;5,63;-3,97;-0,2;0,74;2;0,03;-0,08;-0,35;-1,34;
8352,25;5,64;-3,96;-0,65;0,26;2;0,13;-0,17;-0,14;-1,11;
8352,5;5,62;-3,66;-1,07;-0,43;2;0,25;-0,14;0,1;-0,85;
8352,75;5,82;-3,37;-1,57;-1,05;2,05;0,35;-0,21;0,32;-0,57;
8353;6,01;-3,35;-1,9;-1,69;2,05;0,33;-0,18;0,55;-0,27;
8353,25;6,39;-3,63;-1,72;-2,27;2,05;0,29;-0,24;0,77;0,03;
8353,5;6,39;-4;-2,14;-2,79;2,05;0,29;-0,23;0,98;0,34;
8353,75;6,39;-4,47;-2,66;-3,24;2,05;0,35;-0,31;1,16;0,63;
8354;6,61;-4,86;-3,03;-3,78;2,05;0,49;-0,33;1,32;0,93;
8354,25;7,17;-4,96;-2,81;-4,12;2,05;0,64;-0,45;1,46;1,19;
8354,5;7,38;-4,74;-3,01;-4,46;2,05;0,71;-0,49;1,56;1,45;
8354,75;7,56;-4,68;-3,33;-4,75;2,1;0,68;-0,65;1,66;1,68;
8355;7,57;-4,85;-3,5;-5;2,1;0,6;-0,72;1,69;1,89;
8355,25;7,75;-5,02;-3,56;-5,15;2,1;0,5;-0,91;1,73;2,08;
8355,5;7,74;-5,14;-3,32;-5,24;2,15;0,42;-0,98;1,7;2,22;
8355,75;7,74;-5,27;-3,56;-5,34;2,15;0,47;-1,17;1,7;2,37;
8356;7,55;-5,48;-3,31;-5,34;2,2;0,65;-1,22;1,63;2,46;
8356,25;7,54;-5,66;-3,02;-5,34;2,3;0,75;-1,39;1,6;2,58;
8356,5;7,38;-5,8;-2,83;-5,34;2,29;0,72;-1,39;1,5;2,62;
8356,75;7,15;-5,97;-2,47;-5,34;2,29;0,66;-1,49;1,44;2,72;
8357;7,16;-6,13;-2,1;-5,34;2,3;0,65;-1,41;1,33;2,71;
8357,25;7,15;-6,37;-1,66;-5,29;2,05;0,67;-1,43;1,27;2,79;
8357,5;6,79;-6,69;-1,31;-5,08;2;0,65;-1,26;1,18;2,76;
8357,75;6,56;-6,93;-1,17;-4,71;1,95;0,63;-1,17;1,12;2,81;
8358;6,59;-7,02;-1,08;-4,51;1,95;0,6;-0,91;1,06;2,76;
8358,25;6,38;-7,01;-0,83;-4,4;2;0,52;-0,73;1,02;2,78;
8358,5;6,18;-7,08;-0,92;-4,03;2,2;0,39;-0,4;1;2,72;
8358,75;6;-7,27;-0,93;-3,63;2,39;0,14;-0,14;0,97;2,72;
8359;5,88;-7,44;-0,93;-3,36;2,54;-0,2;0,21;0,99;2,65;
8359,25;5,43;-7,55;-0,88;-3,06;2,54;-0,47;0,51;0,97;2,62;
8359,5;4,6;-7,59;-0,93;-2,62;2,54;-0,58;0,84;1,01;2,54;
8359,75;3,87;-7,54;-0,84;-2,37;2,59;-0,54;1,13;1;2,48;
8360;3,28;-7,29;-0,84;-2,28;2,59;-0,56;1,37;1,05;2,4;
8360,25;2,44;-6,79;-0,74;-2,04;2,59;-0,65;1,59;1,02;2,29;
8360,5;1,49;-6,09;-0,55;-1,94;2,54;-0,83;1,7;1,06;2,2;
8360,75;0,78;-5,51;-0,21;-1,75;2,54;-1,07;1,82;1,01;2,05;
8361;0,2;-5,29;0,08;-1,34;2,44;-1,24;1,77;1,01;1,94;
8361,25;1,08;-5,38;0,42;-0,54;2,3;-1,29;1,74;0,92;1,74;
8361,5;2,12;-5,4;0,38;-0,09;2,25;-1,17;1,53;0,87;1,61;
8361,75;2,69;-5,31;0,92;0,65;2,25;-0,95;1,37;0,72;1,37;
8362;3,26;-4,96;0,92;0,88;2,25;-0,7;1;0,61;1,21;
8362,25;3,86;-4,34;0,92;1,29;2,2;-0,52;0,72;0,41;0,93;
8362,5;4,31;-3,88;1,03;1,78;2,2;-0,5;0,24;0,24;0,72;
8362,75;4,84;-3,68;1,27;2,27;2,2;-0,6;-0,1;0;0,41;
8363;5,37;-3,78;1,81;2,95;2,2;-0,69;-0,63;-0,23;0,16;
8363,25;6,14;-3,93;2,41;3,64;2,2;-0,73;-0,98;-0,5;-0,17;
8363,5;6,93;-4;2,85;4,04;2,2;-0,74;-1,51;-0,75;-0,47;
